label,dseeing_ori,dseeing_corr,dbeta_ori,dbeta_corr
29.1_-31.2,0.016823994676975824,0.000370531979937244,0.028939657891082503,-4.455782415933285e-05
339.0_-31.2,0.06426462741538476,0.013757153571942736,0.21531689609838925,0.06699500921689233
132.0_-1.5,0.049240567473477485,0.007011070949777296,0.11766442997063294,0.030917264121536083
179.5_-2.5,0.04383706960978424,0.004535975121464022,0.11165241873598541,0.024416377810140055
191.0_0.5,0.08311432503796684,0.025090343339504495,0.29831386171751445,0.11464270951683721
347.1_-32.1,0.0529008963033231,0.01174516094293277,0.16405615508853272,0.0443934481481665
186.5_-2.5,0.04496802880124801,0.006384593891663435,0.11917005198423043,0.025999613820719157
43.5_-32.1,0.041533778666060256,0.004556248062531459,0.09927572764047791,0.019807659940713335
39.9_-29.2,0.038755924523758464,0.003343790733175763,0.07583170233167051,0.014194380672966639
15.6_-34.1,0.031256627035036066,0.0021876482863974426,0.062074292535636434,0.009205324292943896
196.0_0.5,0.031856804481424965,0.0018292255150342662,0.0520097432286987,0.008176003927503056
182.5_2.5,0.026904089020346748,0.0016305427879806777,0.05527932012350768,0.005054696114787961
172.5_2.5,0.05224489076647464,0.009883985341093181,0.15993990314346124,0.04197404958786326
42.8_-33.1,0.02966085787036321,0.0020560091338923223,0.06451201656551443,0.009074718660542255
174.0_0.5,0.033018808500988726,0.0022242098735881046,0.06741857765701927,0.00828923355596456
217.6_-2.5,0.03022090334565585,0.00024092996787218764,0.05494973892657963,0.009191372354006777
20.0_-32.1,0.051460718982753964,0.010889887382133381,0.14409718003689687,0.038864912047879785
350.6_-32.1,0.07145852476417751,0.019732940810044747,0.2358549257646327,0.07873414079591672
140.4_2.5,0.036294642897371554,0.0032533644281799684,0.08213641074697071,0.017779047928886658
7.1_-32.1,0.03566047959663024,0.0013291929801673354,0.06482082893643365,0.011435201415075109
348.2_-32.1,0.0219122474063677,0.0007205187735168684,0.032276028572653444,0.0036252753125161057
32.2_-30.2,0.04178259202928111,0.0046864759926301194,0.09558329636394489,0.022853327627757908
33.4_-30.2,0.057110667194870755,0.01145472475788294,0.19281732205247304,0.0572815524024356
337.6_-32.1,0.03354495864702815,0.0028179463629271354,0.06077761302307786,0.011101259154977072
14.3_-33.1,0.0381231214021983,0.0051192071379665355,0.08512075662894775,0.015755060679904273
216.0_-0.5,0.09075484274950997,0.03015735148564826,0.489563341749011,0.2040624929313529
132.4_2.5,0.03116136742967123,0.0009944125314627372,0.053904178563282626,0.007925467607998126
356.4_-33.1,0.03869046723006861,0.005572800158964944,0.08538575769401964,0.0143151222103217
42.6_-30.2,0.026372618647901,0.003163187572948445,0.047692567698412375,0.0030209459292928585
19.0_-33.1,0.07805047405700992,0.0229120900223482,0.27793351030505753,0.10237017783618552
345.9_-32.1,0.027900532878358048,0.002925967501518125,0.04372303064144136,0.00659550884001419
330.9_-31.2,0.04542481358433201,0.004365832990385575,0.10503715446508086,0.02452845189594982
50.1_-29.2,0.0639687354621511,0.012604727543288584,0.2742310336049603,0.09484208362258614
167.0_-0.5,0.036113338609675,0.004188277756155732,0.07873919783216823,0.013725443041225176
335.3_-32.1,0.022597493202593952,0.001094274887586119,0.03141420878816975,0.003293181464292109
169.0_0.5,0.03082298917663506,0.003186984104875381,0.0612475895028088,0.009474302003856683
213.0_-0.5,0.03472520086492397,0.00524585041293197,0.08261197530977768,0.0134275314990449
334.5_-35.1,0.01916233657789846,0.0006321122764821118,0.03160748447194035,0.0023217223727367265
5.9_-33.1,0.03302874637266047,0.002645547949934988,0.05767050033591563,0.008697669796648802
33.3_-33.1,0.03711690769978204,0.0023532124696217264,0.07210255672778813,0.013545951219764311
7.0_-31.2,0.03583289332075318,0.004094280990590954,0.07044331942834685,0.011318709108245891
22.6_-28.2,0.05111488251872468,0.0077355381608092055,0.14347072496901822,0.04088363585801222
6.8_-28.2,0.022233942369141876,0.0009865855993444533,0.03446163975088703,0.004556990128116239
175.0_-1.5,0.04523427675879928,0.0067593954057147895,0.12612030178369044,0.02871399888905104
3.6_-34.1,0.032145319507682964,0.002109344601374702,0.062054004681166855,0.007021750299708918
179.0_0.5,0.06117990933769748,0.014256988176506929,0.23188443259968491,0.07274919769992229
175.0_0.5,0.03566573888277548,0.003301184542688718,0.08228583567675696,0.016120659873238238
216.0_0.5,0.03556757158965048,0.001878668977823068,0.08023101265588205,0.015183648538157807
355.3_-32.1,0.04876388123361085,0.009063040303631855,0.13700312113642948,0.038549027482504106
20.7_-30.2,0.03411088623302935,0.002247525592796088,0.07317388420138263,0.011588985426808095
229.0_-0.5,0.02235501289907527,0.0006027785820735155,0.03669455340848193,0.0033219993783168223
20.5_-29.2,0.022122055871656467,0.00037477808715298685,0.038215253001404596,0.004064669945873216
34.1_-32.1,0.05171582842532632,0.00746888418736757,0.17930195116746958,0.04934299704086488
218.0_1.5,0.026268279094705648,0.0027059971767149356,0.04800839780029818,0.00659447053259607
358.8_-31.2,0.051587948197366805,0.007911771435176003,0.15111503611482083,0.03551889027700005
44.3_-31.2,0.04972647317151605,0.0065415233258522,0.13913452643227786,0.03366246908452425
210.6_-2.5,0.02899269913083334,0.0013316050681765094,0.06999357093777844,0.011163426241624754
335.8_-30.2,0.02846573535166157,0.0016827734935455098,0.051745898190996925,0.00560901991276413
162.0_0.5,0.025053921846280063,0.0024977230770464967,0.04328313939242843,0.006314721597723568
50.6_-32.1,0.020097170823895658,0.0006776278182895647,0.03643435677524044,0.0014744949458856806
137.0_1.5,0.05720376559288629,0.00851675007216104,0.18719509572739787,0.05317307144140684
221.6_2.5,0.06158592358511534,0.011544836278072831,0.2236597483518505,0.06947290943585374
34.5_-33.1,0.033248459352743724,0.0020239179986771116,0.06720816828064143,0.012853466542124459
210.6_2.5,0.07365337213501591,0.019219896974324698,0.276955468967819,0.09428800204367814
173.0_-0.5,0.0546351894799631,0.0105507603377138,0.15053884485217717,0.04024175908311671
37.3_-31.2,0.03162988663216272,0.0030528814622966896,0.07474677512037943,0.010634586461770647
172.0_1.5,0.0380483497864992,0.0022535791042060946,0.08723614658964228,0.013678563589547147
184.5_-2.5,0.03414996223167825,0.0021058788949221544,0.0747289003630196,0.015701332935673943
351.8_-31.2,0.042604890396161166,0.007207810783945613,0.12652859354285678,0.028932005047236965
350.4_-34.1,0.04158889315971055,0.00471848986202165,0.09418524367693867,0.018594205083844597
34.8_-34.1,0.02853067708692803,0.0012486962623410563,0.055428963144682326,0.007427871417373136
49.4_-32.1,0.01880224232975134,0.0015733430795301798,0.028095301210430045,0.0040148653903637485
339.8_-33.1,0.03095063045533204,0.0033112033653767323,0.05554109440971321,0.00789284437993301
133.4_2.5,0.051357987054346535,0.007126097631348094,0.16714478345936223,0.04502670403468878
161.0_-0.5,0.0447174885382125,0.008917200768990418,0.12699939544948607,0.03130243910707322
215.6_-2.5,0.05227041910182735,0.00771173685973039,0.18400582279494157,0.050347917000159996
17.1_-29.2,0.048149270338868136,0.009971647909306687,0.18512615777010147,0.0967869993841707
197.0_-0.5,0.03960602781938324,0.00406394139820787,0.08104253163727115,0.013712695616428967
