label,dmag_u,dmag_g,dmag_r,dmag_i
41.0_-29.2,-0.2735431094683122,-0.1307899336076357,-0.08199885487556458,0.06249851528908745
4.6_-29.2,-0.09977095929383281,-0.00138013183944167,0.01169335097074509,0.1430031741231796
343.2_-34.1,-0.1503399467378606,0.03418996393722728,0.03257254511117935,0.04022722445993577
185.0_-0.5,0.04193800315282198,0.04078869862795478,-0.02038008533418179,0.06058113315797664
330.0_-34.1,-0.02609609568635218,-0.01539268334102439,0.01666256040334702,0.07068415599055175
331.2_-30.2,-0.06892268601461521,0.002010522502483694,-0.03816056251525879,0.02997746842077589
175.0_1.5,-0.04215460152291788,0.000267526511592904,0.03712621331214905,0.0734048598506754
337.9_-31.2,-0.09075222880345103,0.01439349849667542,0.01046743243932724,0.05155774081140248
213.0_0.5,-0.03684661013803199,0.0681290429143453,0.004644192755222321,0.03815749510080627
53.5_-35.1,-0.07588583919753665,0.00576223346076722,0.007494140416383743,0.03438349440642878
52.9_-32.1,-0.0670682543212082,-0.02366766647094573,0.02006098255515099,0.05229292401715202
163.0_-0.5,0.04484652934935,0.02589629584715249,-0.04733167961239815,-0.01132127411019837
2.3_-31.2,0.01392672696253799,-0.7064261959689172,0.03155238181352615,0.0555311902739893
9.4_-32.1,-0.2433941258306105,0.01005007603233389,0.02344055101275444,0.01818645325563466
330.6_-32.1,-0.02156321623842124,0.07540480640770864,0.03419236838817596,0.0694681384785697
15.0_-30.2,-0.08514539833560691,0.01705630202125667,0.05513439700007439,0.03927173029788901
46.7_-26.2,-0.1127393881239803,0.03522203690892729,0.03941366821527481,0.05579997136541261
205.0_-0.5,-0.0029704846444892,0.07464375412104778,0.000896451063454151,0.00763860757543057
211.0_-0.5,0.06510848867375021,0.07592523508458862,0.02481791749596596,0.01932611483762423
219.6_2.5,0.34585954717795,0.03267725520204794,0.04196436703205109,-0.0876237906829174
129.4_2.5,0.00687329793966197,0.02550139952097948,0.03087399527430534,0.03330935525445011
184.5_2.5,0.02087583538606551,-0.05899728066386729,0.03184247761964798,0.05000956025536994
224.6_2.5,0.06543265035756951,0.1405856055029717,0.0328499972820282,0.05457311933960977
213.6_-2.5,-0.2457464244325373,0.07001054139420534,0.05040010809898376,0.01453248776303406
225.0_-0.5,0.0850082528269553,0.07086811934451567,0.0118737667798996,0.02316948461051254
36.0_-34.1,-0.101648960544612,-0.01256100765970859,0.02191956341266632,-0.04135656274779557
178.0_0.5,-0.07237417952842039,-0.06830146308867142,-0.00223700888454914,0.05368499136636228
201.0_0.5,-0.00310017661586228,0.02017689550024113,-0.0482705682516098,-0.02219876401771546
130.0_0.5,-0.146303701337624,0.03955487323110822,0.05507391691207886,0.05250346100832712
199.0_-0.5,0.06364807417351528,-0.01456520520414119,1.36531889438629e-05,0.008713865554170525
349.3_-33.1,0.016871591121108,0.008462473202122622,0.04352577030658722,0.0310060233435546
12.7_-30.2,-0.1633626748117635,-0.07548342328492254,-0.02179852500557899,0.04249773988817833
167.0_0.5,-0.01449305781332239,0.01968802075406302,-0.05194824934005737,0.03451485987088496
38.4_-31.2,-0.07593925623678449,0.02985908527090578,0.0131231639534235,0.04097713128913984
334.1_-32.1,0.02200471052092111,0.05916487155785148,-0.04920876771211624,0.03531751702091743
52.2_-26.2,-0.153991519900893,-0.05233652974034976,0.05163411796092987,0.08760706890264919
339.6_-34.1,-0.1383076550536713,-0.01340385602294475,0.03315816074609756,0.005704614676442021
130.0_1.5,0.1068312540567443,0.05906009846373536,0.06060855463147163,0.04959115092177854
45.6_-26.2,-0.07536885474472681,-0.01216118178387023,-0.02545740082859993,0.05832685078093255
216.0_1.5,-0.06573083604217068,0.04764580101175216,0.009645100682973862,0.06115374081093773
46.2_-35.1,-0.1244470373377721,0.00324517975349272,0.04904843866825104,0.03544296538562685
1.1_-29.2,-0.1100079169466987,0.003427373809157871,-0.00042382813990116,0.1715838082166128
176.0_0.5,0.01008633354490199,0.06066953557078455,0.02182172425091267,0.07068613930994422
344.2_-35.1,-0.03007766128571622,-0.07367991170249188,0.06483209133148193,0.03075145007806254
222.0_-1.5,0.08157929346996881,0.05166355916727048,0.007279850542545319,0.02909377153525099
332.7_-33.1,0.06095507097407701,0.03124034965392388,0.05018290877342224,0.05345036607560189
37.6_-29.2,-0.1047304749504261,0.1019418082256634,0.01211423426866531,0.08273989302989049
8.3_-33.1,-0.1650724731610083,-0.1667274906809798,-0.08642873913049698,0.03002558578217941
352.7_-35.1,-0.1391814402220636,-0.0620774156828918,0.03997374325990677,0.05105890255777194
39.1_-30.2,-0.1626529509127424,0.02368763395054248,0.01437202654778957,0.05957496276048915
235.0_-0.5,-0.05765143018919702,0.03035576134140285,0.02078993245959282,0.000933726914018166
41.6_-33.1,-0.1251458759238619,0.006973205690168016,0.0308554470539093,0.0301141141032615
36.8_-33.1,-0.0560599035856157,0.0126037548073532,-0.03168755397200584,0.04189666708644836
332.9_-32.1,-0.00514823064193115,0.04299567047048151,-0.04532383009791374,0.03917661942685652
47.8_-26.2,-0.2407610260003086,-0.09677024385358346,0.04378331825137138,0.07099576009337125
8.4_-34.1,0.008199655319841181,-0.06207737400390125,-0.1432355493307114,0.04602980417085178
220.0_-1.5,-0.02250488781623823,0.067543996632352,0.01208107173442841,0.04811786747688779
184.0_1.5,0.009445961340928191,0.001959163426847226,0.00455571711063385,0.05202874662776708
338.1_-35.1,-0.01864218975764836,0.0331784115453504,0.04633350297808647,0.06029147938706717
14.4_-34.1,-0.02810315718470141,0.02155035177754235,0.02234679460525513,0.04885628155788527
52.8_-34.1,-0.06815261442620844,0.02188061501256471,0.0605994388461113,0.04831846145396048
129.0_-0.5,0.06361127422138141,0.0555489022901238,0.01977928727865219,0.02245196218948593
157.0_-0.5,0.0318286314009755,0.0211668771782513,0.01425703801214695,0.04632750773249404
134.0_-0.5,-0.0558711510279792,0.04563888013784412,0.04061076045036316,0.007677466167661233
336.7_-31.2,-0.0912678426796539,-0.03164690962690953,0.07926519215106964,0.03169031942342394
139.0_-0.5,0.0505651737348248,0.03423695071288194,0.03191270679235458,0.02322341978205805
173.0_1.5,0.0347228722148491,-0.03650830294067487,0.02369044721126556,0.01502536217397369
41.4_-30.2,-0.04329436205164866,0.06567727602607283,0.02878604829311371,0.06302266164897992
33.6_-34.1,-0.1476974734230093,0.03262024439470861,0.02441208623349667,0.04526509411432926
140.0_-1.5,0.0220182242623717,0.03856936206743421,0.03499063849449158,0.04507425075672927
4.7_-32.1,-0.04682096895336771,0.05148586492769437,0.04157336801290512,0.05173735435289291
220.6_-2.5,0.1068606318602325,0.06974769009559123,0.03165054321289062,0.0313821834666187
176.0_-1.5,-0.00641821196171137,0.01321070495323716,-0.00479588285088539,0.03260854661739336
185.5_2.5,-0.02863993325800007,-0.04143545424626245,0.002310730516910553,0.04305386709222375
26.5_-30.2,-0.1193610503077894,-0.00286862536437547,-0.00678255129605531,0.02387773392324107
52.3_-35.1,-0.098660026815717,-0.02633315513418984,0.03854089230298996,0.04235493259131999
134.0_0.5,0.01460704949406345,-0.054658896757403,-0.03568194061517715,0.003787203049496611
17.6_-32.1,-0.0829274697588146,0.002387639164102893,0.01309649460017681,0.06798036895502628
130.0_-0.5,0.072206117660774,0.02890892792097907,0.03047491982579231,0.07088545025328494
347.5_-29.2,0.0302455275982613,-0.2296640664718443,0.03610950708389282,0.003177733942986607
222.6_2.5,0.07259152502758331,0.07128005686098812,0.01740613952279091,0.05002217451930233
51.1_-35.1,-0.1382043582436775,0.04028860933794158,-0.04496483504772186,0.0997928759093652
176.0_1.5,-0.01801733931034769,0.01220292315055667,0.007700201123952866,0.008851504167833582
226.0_-0.5,-0.00712233056820588,0.07429061310505426,0.006241075694561005,0.02773170448372559
135.0_1.5,-0.05695726399722345,0.05285610224856679,0.1261338144540787,0.07385729037660257
339.3_-35.1,-0.0769214037354967,-0.04266337643586926,-0.6451178789138794,0.05689606684376758
214.0_-0.5,-0.02175981826111321,0.06179865567695982,8.22171568870544e-05,0.1135709578419668
186.0_-1.5,-0.0152579930226628,0.01777756934434888,-0.03750325366854668,0.05685154429771921
10.5_-31.2,-0.1061960059974944,-0.03330385075326194,0.0203985832631588,0.08084636459742751
216.0_-1.5,-0.04722380780658458,0.03669888423979705,0.04517935216426849,0.07130475295893826
38.7_-29.2,-0.2167406494916616,0.02897293156452861,0.1231067106127739,0.0673351563742649
34.5_-30.2,-0.07143720531649292,-0.00972340088416694,0.04970377683639526,0.06212703682587562
350.3_-35.1,0.0201062757982514,-0.6003806389120041,0.01667490601539612,0.03972784079985195
351.7_-33.1,-0.00948143488340901,0.02621228411224638,0.0323416143655777,0.05380314942639711
358.8_-34.1,-0.12624618594103,0.03636713399745441,0.01908895373344421,0.06159593822553939
11.7_-31.2,-0.05633590468470373,0.02632393439259522,0.0442575141787529,0.04764072247695276
351.6_-34.1,-0.08804114698101942,0.03593184028605924,0.01478500664234161,0.03028716261782415
42.2_-29.2,-0.287194993439067,-0.1508446600883567,0.03106559440493584,0.0759360592237008
135.0_-1.5,-0.01278239887296443,-0.00511103773639752,0.00789634883403778,0.02577637609787257
3.5_-30.2,-0.1223465277618362,0.0648134597372973,0.1003569662570953,0.07053149878282511
340.6_-29.2,0.02685816504195521,-0.00554713165806412,-0.05155492201447487,0.04415281344025186
131.0_0.5,-0.00837805750511496,0.01439377324078669,0.0520402193069458,0.04006168678622771
346.8_-34.1,0.01168105824246791,0.04526730377063723,0.02525624632835388,0.04330011957780971
346.3_-29.2,-0.0208030747964692,0.03259880202157137,0.04624152183532715,0.05128896723654134
174.0_1.5,-0.04851143792187257,-0.1031190076002474,0.04086482524871826,0.0516351937774142
340.5_-35.1,-0.03901913071385046,-0.1592538177629846,0.002269119024276733,0.06408291237614602
18.2_-29.2,-0.2211068303596126,0.03609277851763681,-0.2305132299661636,0.01507944027333077
185.0_0.5,0.01481507379728871,0.01890404877296351,0.008286075666546822,0.04762168588320174
208.0_0.5,0.01498121999963664,0.03614747585383635,-0.05946554243564606,0.03459348084519286
216.6_2.5,-0.04494079957184933,0.06306312223461669,0.01938151754438877,0.06169451072940547
171.0_0.5,-0.02552628396708811,-0.00669524865027346,-0.05145192891359329,0.06178231535160854
29.1_-31.2,-0.1281513613791919,0.02296982789372623,0.05812889710068703,0.02613065025651758
339.0_-31.2,-0.0160440644969926,0.01666471775742366,0.01670105382800102,-0.0525648461156718
132.0_-1.5,-0.00448517973702811,0.0638684522903286,0.04111507534980774,0.04985731143346402
179.5_-2.5,0.009659563365337728,0.01084376728264908,0.002419784665107727,0.07326001320702119
191.0_0.5,-0.07730710169536094,0.03506990130911697,0.006459588184952736,0.001428257824787806
347.1_-32.1,-0.00464391310156309,0.06370636612661656,0.02235161885619164,0.04887009855672375
186.5_-2.5,0.0311161378013919,0.04662228562201262,-0.1877537071704865,-0.02920850494037711
43.5_-32.1,-0.0022467801065826,-0.02046389179106609,0.02567794173955917,0.04459906107121697
39.9_-29.2,-0.1423792232669454,0.0482222719442052,0.0108683705329895,0.06838871377534815
15.6_-34.1,-0.07621826444448501,-0.04229464048922819,0.02828121930360794,0.07841660746644993
196.0_0.5,0.02006995140329247,0.01284818930875464,-0.300569474697113,0.03097452190591071
182.5_2.5,0.0768160578442593,-0.02373513172590071,0.03124673664569855,0.04391957292666018
172.5_2.5,0.03588312160637408,0.03094251152481002,0.009401798248291016,-0.00369051234158928
42.8_-33.1,0.001630258166649606,0.03538452467684874,0.02151906862854958,0.04955287448784975
174.0_0.5,0.01161837533532459,-0.08716220197911981,0.02309703081846237,0.05035209633835769
217.6_-2.5,0.08147744893280069,0.02769442587627202,0.1098452210426331,0.06587767627428844
20.0_-32.1,-0.0740479246941389,-0.00594256043465748,0.02242006175220013,0.09126512266840928
350.6_-32.1,-0.05280355969013011,-0.01381691448295624,-0.00121419876813888,0.06348326939189133
140.4_2.5,-0.00740806546963848,0.02755850570373855,0.01691490411758423,-0.02837029970560093
7.1_-32.1,-0.05728490762817399,-1.098218977182597,0.02368903532624245,-0.00055603889115946
348.2_-32.1,-0.05396026380111917,-0.07353465084666232,0.04656617715954781,0.05374481310489034
32.2_-30.2,-0.1833856923260883,0.02570396125885691,0.0372619517147541,0.04052540507293179
33.4_-30.2,-0.1490715227532789,0.03692931739832056,0.02991358935832977,0.0790346311495623
337.6_-32.1,-0.03101563611093412,0.03405795294311974,0.01506127044558525,0.05207485659110227
14.3_-33.1,-0.1151738131481228,0.04478894283697332,0.06068567931652069,0.02599126461236028
216.0_-0.5,0.05487399244402649,0.04776030104696918,0.005766173824667931,0.03341309215905994
132.4_2.5,0.02192756020543649,0.02378202511374388,0.0133232232183218,-0.09168062400679605
356.4_-33.1,-0.0778562204373468,0.07024643149969848,0.02461161278188229,0.01334678640829611
42.6_-30.2,-0.1073704831461208,-0.04141670102951775,0.03970623016357422,0.06275852992914588
19.0_-33.1,-0.1707262631761588,0.02463339119517332,0.01503923535346985,-0.01575629430895697
345.9_-32.1,0.006183539252703402,0.05597203300773163,0.04448806494474411,0.03936953451624663
330.9_-31.2,0.1088456557434537,0.04808071812106334,0.03254666924476624,0.03313725168273868
50.1_-29.2,-0.01038615424925471,-0.02741974974749246,0.04178225249052048,0.04525390323296688
167.0_-0.5,-0.02273864061547116,0.00541073038562854,0.01393233984708786,0.06306722479925793
335.3_-32.1,0.04670866274365319,0.0330889290659735,0.01979068666696548,0.04363217680939818
169.0_0.5,-0.06490642142780702,-0.01115960748984753,0.04648701846599579,0.05564505081213906
213.0_-0.5,0.03912347718115189,0.08057047541041175,0.03148313984274864,0.02535774852663542
334.5_-35.1,0.03012795704657331,0.06489840098241768,0.04785627871751785,0.03998986646148898
5.9_-33.1,-0.00218847037665317,-0.04794371618640299,0.03913664445281029,0.05823979414253154
33.3_-33.1,0.01425660801586011,0.02871064796432574,0.03770909458398819,-0.00303910134492662
7.0_-31.2,-0.0954921417899712,-0.03957097612774532,0.02541165798902512,0.00041227333866527
22.6_-28.2,-0.1523244708314956,-0.02940472885650161,-0.0511767789721489,0.01282488118327638
6.8_-28.2,-0.09104315831186513,0.0262154599986286,0.05464485287666321,0.02126683699646491
175.0_-1.5,-0.01342057246917973,0.04097899278728596,0.01626768335700035,0.03907782801027588
3.6_-34.1,0.03677806956057199,0.03593844381889494,0.09455493092536926,0.05325525352938734
179.0_0.5,-0.02651868202833772,0.02743822555393604,0.007510125637054443,0.04162952480498848
175.0_0.5,0.014726365534422,0.02499637433460793,0.01698380708694458,0.04235219280455885
216.0_0.5,-0.05033085468899539,0.02588888372082522,0.01758495345711708,0.04349381613274488
355.3_-32.1,-0.01795680024700649,0.04637306004952325,0.02510212734341621,0.06297712242744818
20.7_-30.2,-0.0963913550387802,0.0188251819350935,0.02553454041481018,0.07277379707646878
229.0_-0.5,0.04496746926816316,0.05633038766102527,0.05197132378816605,0.06102733049933772
20.5_-29.2,-0.08865785002611462,0.02241764674450587,0.0179729275405407,0.04293089963150305
34.1_-32.1,-0.1215905380489069,-0.00983677699087001,0.06629656255245209,0.07770206221853641
218.0_1.5,-0.02115985458343045,0.04060459961058223,0.0347873717546463,0.03384625108654928
358.8_-31.2,-0.0316840184147547,-0.00709515906701744,0.01836799643933773,0.01926594564760899
44.3_-31.2,0.005109392257930306,0.0317378823488657,0.02291934564709663,0.01907037523905638
210.6_-2.5,0.1026934833605904,0.0313556748304037,0.03990628570318222,0.06782316163734549
335.8_-30.2,-0.05166671524050361,0.06522947192571463,0.04678314179182053,0.03784741740317952
162.0_0.5,-0.03167424319889192,0.04167734593405931,0.04669518023729324,0.03210284809878818
50.6_-32.1,0.04294105356646308,-0.0398879825510353,0.01630587503314018,-0.01527513332110175
137.0_1.5,0.0566847350793612,-0.02192977150372599,0.000245433300733566,0.03862013836153983
221.6_2.5,-0.00858879807408561,0.0374794976108692,-0.00462793745100498,0.03747091760535443
34.5_-33.1,-0.00249790657113907,0.03997626239130932,-0.00063119269907474,0.05832342782905289
210.6_2.5,0.0607181498906324,0.04289283537038478,0.03059075772762299,0.02396099555972796
173.0_-0.5,-0.04656123277332914,-0.05422134143122526,0.03203821182250977,0.04054870614276365
37.3_-31.2,-0.1373030531238878,-0.05838722653444711,0.03745628148317337,0.07796512502613495
172.0_1.5,0.04027071580210259,-0.03841645168891364,0.03079566732048988,0.06753645102676159
184.5_-2.5,0.0317764479007767,0.03826103113918362,-0.06618325412273407,0.04148751183206548
351.8_-31.2,0.0210879095623053,-0.00626444925660792,0.03826544806361198,0.06358479814507507
350.4_-34.1,-0.03316791947101001,0.06003214046622521,-0.01197507791221142,0.04006237286090936
34.8_-34.1,-0.08015520885209729,-0.02894923838627346,0.03645223006606102,0.02816503196223584
49.4_-32.1,-0.06577774843725082,0.02908816232834761,0.05562234669923782,0.05564883279202514
339.8_-33.1,0.03096312304291761,0.04171602926421201,0.03881580382585526,0.04342345164090489
133.4_2.5,0.01246653787832112,0.04170359300431073,0.01391611061990261,0.06291165551948211
161.0_-0.5,0.06775884289974168,0.06719444751149377,-0.04339475929737091,-0.03077537239309595
215.6_-2.5,0.1152525180828328,0.07811461388274415,0.01298545114696026,0.04031593357261488
17.1_-29.2,-0.1802246497334232,-0.09081473704190376,0.04961405694484711,0.06632844925165318
197.0_-0.5,0.1108445100944121,0.05709542111721532,0.01275015622377396,0.003610159446554462
209.0_-0.5,-0.0230474248613492,0.01394275119567703,-0.05575649440288544,0.04670917142883377
203.0_-0.5,-0.03364241673632085,-0.01184042366129347,-0.03464236110448837,0.0230769633266325
138.0_-1.5,0.03924632930578821,0.06343630787454141,0.01022470183670521,0.04018126723624937
15.4_-33.1,-0.0791945969727366,0.03953991636180718,-0.01993194781243801,0.06223955226473027
223.6_2.5,-0.0057809869079413,0.05110695223617768,0.002399332821369171,-0.09090646804174139
49.9_-33.1,0.06214598960317028,-0.02885123502457827,0.02531454712152481,-0.04836376127070617
48.2_-32.1,-0.06157351874868487,-0.03178226868747151,0.02938229590654373,0.03487939588641984
135.4_2.5,-0.05238013750154728,0.03653798714975642,0.03622563183307648,0.05199898306804221
179.0_1.5,-0.00949923245679409,0.03587195563855903,-0.00129714608192443,0.02887258280214314
351.5_-35.1,-0.107894511048866,0.04055818414007331,0.02546252869069576,0.0706764518987659
182.0_0.5,0.03839758092165829,0.1596532145665256,0.008136935532093048,0.06735034785677704
230.0_0.5,0.0604633854033978,0.07256339523082408,0.038857601583004,0.03731470749587845
220.0_0.5,-0.02081408364781213,0.0746843033856178,0.01974879950284958,0.05525303539670892
15.1_-31.2,-0.1301843225726144,0.06624244830058683,0.1025055944919586,0.04777569722678868
17.8_-33.1,-0.1351926312183837,0.0211623194594531,0.02760324627161026,0.000290375956748446
329.4_-32.1,0.02799035345045621,0.07719024732087154,0.01488973386585712,0.05620569317765262
46.8_-34.1,-0.0331050087347424,-0.04788018841048779,0.04247868061065674,0.04762972656436613
215.0_0.5,0.0210905975109702,0.04625697206321161,0.04162205755710602,0.002814741606554434
134.0_1.5,0.05257115864100335,0.06707994776871443,0.03575429320335388,0.002177868328163864
333.6_-34.1,-0.1292956125585937,0.03589482414187091,0.02618668600916862,0.04647266739882366
334.9_-29.2,0.01197754682261859,0.06294283340915592,0.03922026976943016,0.06955915541869945
335.5_-31.2,-0.01173003027252056,0.03788941143847251,0.02933795750141144,0.05180354776344438
349.7_-29.2,-0.03756335729035651,0.03644238739067623,-0.01383805274963379,0.05682121142004826
5.9_-32.1,-0.02414687057430839,0.01137891390704681,0.04759687185287476,0.003794044553413638
169.0_-0.5,0.000883467565163789,0.01973624075361158,0.01044019311666489,0.03157652007263823
345.2_-29.2,-0.02985625844038985,0.03574385381233924,0.04004879295825958,0.05226628543843981
159.0_0.5,0.02252598289523011,0.02946120608055253,0.04147107899188995,0.02094666613564459
219.0_-1.5,0.05757138295542651,0.04434293565699955,0.02834418974816799,0.04744507134011679
184.0_-0.5,-0.01577505754829737,0.02221887761034088,0.01323240250349045,0.09143944865735694
220.0_-0.5,0.01032031365449668,0.03481619629107911,0.03743298351764679,0.03006474792250254
355.2_-34.1,-0.09949492251563495,0.02717660284763179,-0.00535429641604423,0.01544323130791054
333.9_-33.1,0.04723033655401292,0.01621938633826016,0.09772675484418869,0.03933473174222649
331.2_-34.1,-0.0857076430656514,0.04903935024559575,-0.2253403961658478,0.04789462859596599
222.6_-2.5,0.0147596372667208,0.01776890114445064,0.001684499904513359,0.02731406661254414
47.4_-35.1,-0.100053012096303,0.003415636823656309,-0.07914742082357407,-0.01833443138825805
196.0_-0.5,-0.2176834700183413,0.0649277678937184,-0.06054995954036713,0.01433896587944389
45.9_-32.1,-0.0655675115588999,-0.07063572951809784,0.01832230389118195,0.1641175922143757
181.5_2.5,-0.05987999997278105,-0.04626583457625406,0.04640775173902512,0.0575223329508774
131.0_-1.5,-0.00318968526529292,0.01288992199187919,0.05023286491632462,0.03334646288978138
9.0_-28.2,-0.05353054229299631,0.03538431912196938,0.03147983551025391,0.04641659794538464
1.2_-35.1,-0.1510416637411395,-0.05910624737576006,0.1227318570017815,0.02934183730866426
177.0_-0.5,0.05598396038642079,0.03541066479649203,0.04343992471694946,0.05238652106513814
183.0_-1.5,-0.0465087837929963,0.03427462209189969,0.008953608572483063,0.07700295660165069
16.8_-34.1,-0.1247367441026569,0.04329634588501585,0.03662458807229996,0.07735788874316722
181.0_-0.5,-0.03526097039181147,0.01580037954862757,0.02920029684901237,0.03982461335465473
211.6_-2.5,0.0634138134553058,0.1278662795814801,0.03637281060218811,-0.1080739389411332
150.1_2.2,-0.0014779266043268,0.006944577503406889,0.009470313787460327,0.04935819204623567
49.2_-34.1,0.007662646356419306,0.02073410714290185,0.02253480814397335,-0.03125271076349782
350.5_-33.1,-0.05531091434914975,0.02360510864575645,-0.01502822712063789,0.03089408122751843
211.0_0.5,0.1137659172738174,0.0787012144670291,-0.00802860409021377,0.01237587463427553
224.6_-2.5,0.03781438118784319,0.02753029039980584,0.009351043030619621,0.04967073099498066
139.0_0.5,0.01356741653154933,-0.06743509085293022,0.03109003603458405,0.02549838116704609
354.1_-33.1,-0.02239165453371358,0.02425222558824316,-0.0090077556669712,0.02475443044990606
18.0_-34.1,0.007694235570710778,0.02596911060843831,0.03379468619823456,0.08041112191833871
220.0_1.5,-0.06117891126298093,0.01769030348910212,0.02677103318274021,0.05069449676935358
11.5_-30.2,-0.134073117110214,0.01979411871843013,0.03926005214452744,0.01498226293110793
215.6_2.5,-0.09386045706427787,0.05343194327500282,0.04338320717215538,0.02787707179554264
9.1_-29.2,-0.1708053378155055,-0.07656813819156333,0.01101468876004219,0.05072223410823972
330.1_-30.2,0.0377122898159515,0.07105545231695737,0.06963767111301422,0.05768425777328594
8.0_-29.2,-0.1916342030051081,-0.02538303996118839,0.03378919512033463,0.007579784142564674
50.8_-28.2,-0.03601194234401911,0.04156999366919081,0.05189306288957596,0.3819587877302097
236.0_0.5,-0.0572264232760458,0.06220167861063215,0.04465236887335777,0.02486995878785319
341.6_-30.2,-0.05187579280657054,0.03992835941291082,0.04168049991130829,0.01002640975413692
237.0_-0.5,0.06394936236316968,0.04257173352523091,0.04037428647279739,0.02477805521921448
16.6_-33.1,-0.1486280876279516,0.02333077293052702,0.1122753173112869,0.003149563770850364
343.9_-30.2,-0.1063503125270055,0.04776856551655533,0.02747086621820927,0.03970402341569729
134.0_-1.5,0.002465444062064719,-0.06661640616104819,0.01102905347943306,0.05531718676249579
48.9_-31.2,0.1452058600042412,0.02040370521063233,0.02745096385478973,0.03380717559332243
207.0_0.5,-0.00382438582647207,0.0387590420886853,0.02726158499717712,0.07048393720263357
187.0_-1.5,0.02924386179036095,-0.00422342282837155,0.04823734611272812,0.04130679353444736
348.6_-29.2,-0.06419465967407187,0.05612633956920308,-0.0021834447979927,0.04070150228407329
346.9_-33.1,-0.05852149091400651,0.06593515823267217,-0.00506442971527576,0.0726416414192288
234.0_-0.5,0.0622687380369269,0.0688136632236766,0.01212930679321289,0.04414193213678459
40.4_-33.1,-0.1233654810255989,-0.00360512750847646,0.03953405097126961,0.05920882566233195
20.3_-28.2,-0.1316005171126309,0.01226562779012147,0.03092087060213089,0.04464426164606311
174.5_-2.5,-0.109062279932832,0.05774471799209391,-0.04323693364858627,0.04533190128162426
51.3_-29.2,-0.09753226277755497,0.0315570800948517,-0.03600955009460449,0.04925039706767666
51.3_-31.2,-0.02399126188363361,0.0308295760851729,0.03102912940084934,0.09541949573037846
224.0_0.5,0.08570225695566722,0.06712852146534476,0.01065796613693237,0.02966713211174863
184.0_-1.5,0.0467358033061737,0.02774352027838336,-0.01681689731776714,0.05265337984529969
335.0_-33.1,0.02918014321665376,0.0377857763177941,0.003949813544750214,0.03575231577252452
180.0_0.5,0.01637788655860083,-0.03839175910010522,0.01653885096311569,0.05227171229060218
7.2_-34.1,-0.05104929908302339,0.02449899816508832,0.00488654151558876,0.06785630185450373
133.0_0.5,0.02519396068645756,0.05152305335733809,0.01008332520723343,0.06672995536071426
184.0_0.5,0.05172627493655191,0.03633383609343969,0.008425626903772354,0.05760236281762082
182.0_1.5,-0.02303679139704104,0.02865330936042051,0.04908910393714905,0.03522104485325849
198.0_0.5,-0.01550035802930474,0.0152804350330266,-0.01877877116203308,0.04255030231612363
19.2_-28.2,-0.09418200067774674,0.01554412218772359,-0.08890286087989807,0.06081503333077762
49.5_-30.2,-0.0766676555460611,0.01851102692118547,-0.00362590141594409,0.05917834903967241
190.0_0.5,0.0210718188005616,0.07023688317493895,0.009026957675814629,0.01798379303635898
183.0_0.5,0.0139574791562483,0.03944696856944529,-0.01456318795681,0.04986166732198638
12.8_-31.2,-0.2273959449023028,-0.07908847270457045,0.01976713538169861,0.04300215596604925
231.0_-0.5,0.04592451103202382,0.04812021836996758,0.02300221472978592,0.04876796439987663
180.0_1.5,0.0307576266724882,0.04354733632300486,0.02588067203760147,0.05117553959667202
180.0_-0.5,-0.00755380425893064,0.006421590526884529,0.009962376207113266,0.02118053401196858
333.2_-35.1,-0.1481395493355987,0.06844196849024448,-0.195290207862854,0.02881427541215253
206.0_0.5,0.1938941520589647,0.04016874742706068,0.02519044652581215,0.0447082812561639
29.9_-30.2,-0.1560943363367438,-0.0747131555745591,0.08847499638795853,0.06173438843685836
230.0_-0.5,-0.01547951020787748,0.06977576796160395,0.002311654388904572,0.05984465263423408
12.5_-29.2,-0.1828276250387783,-0.07990546632015412,-0.08090373873710632,0.0383668182402048
349.5_-31.2,-0.04249995324193975,0.03978264479090422,0.02944726683199406,0.02085723684763445
213.0_-1.5,-0.04312810477964985,0.06693704481878149,0.02930729277431965,0.01275122471809937
187.0_1.5,-0.00282021167604273,0.02640879182922208,0.02691522054374218,0.05032335320202912
20.4_-34.1,-0.1339851538276873,0.02400583241667073,-0.04495353996753693,0.03586269346607288
176.5_2.5,0.08082524180810409,0.03728056531215065,0.0134588573127985,0.4194731214704655
352.9_-33.1,-0.01589767505100778,0.04027558013248836,0.03066523745656013,0.05575228460607855
218.0_0.5,0.02321523321445919,0.05229968099974758,0.005294376984238625,-0.09588670363126699
355.4_-29.2,-0.03867530067159863,0.0137606821638102,0.01371203735470772,0.0060787505838789
233.0_-0.5,-0.00080810541759739,0.7027443483777481,0.01890714839100838,0.03799560962560702
51.8_-32.1,-0.2075410197631142,0.01065079858355329,0.05513348430395126,-0.00452036675164981
129.0_0.5,0.06368164083881385,0.02574518352451889,0.04366797208786011,0.02778554233085231
345.4_-35.1,-0.1133906772167264,-0.0443818734634715,0.06542952358722687,0.0654002913590682
35.3_-32.1,-0.0599067775518663,0.04884673107568233,0.0388634167611599,0.07066565669655755
339.5_-29.2,0.02530377492821748,0.03504410279648641,0.03288982063531876,0.04308760093511137
186.0_1.5,0.03636368622899772,0.04569992303447816,0.03844543918967247,0.06322615245962016
