label,rmsAW_u,rmsAW_g,rmsAW_r,rmsAW_i,rmsTHELI_u,rmsExpo_u,rmsTHELI_g,rmsExpo_g,rmsTHELI_r,rmsExpo_r,rmsTHELI_i,rmsExpo_i,FileSeeing_u,seeing_e1_u,FileSeeing_g,seeing_e1_g,FileSeeing_r,seeing_e1_r,FileSeeing_i,seeing_e1_i,MeasSeeing_u,MeasBeta_u,MeasSeeing_g,MeasBeta_g,MeasSeeing_r,MeasBeta_r,MeasSeeing_i,MeasBeta_i,InputSeeing_u,InputBeta_u,InputSeeing_g,InputBeta_g,InputSeeing_r,InputBeta_r,InputSeeing_i,InputBeta_i,HeaderSeeing_Z,MeasSeeing_Z,rms_Z,HeaderSeeing_Y,MeasSeeing_Y,rms_Y,HeaderSeeing_J,MeasSeeing_J,rms_J,HeaderSeeing_H,MeasSeeing_H,rms_H,HeaderSeeing_Ks,MeasSeeing_Ks,rms_Ks,MeasBeta_Z,MeasBeta_Y,MeasBeta_J,MeasBeta_H,MeasBeta_Ks,InputSeeing_Z,InputBeta_Z,InputSeeing_Y,InputBeta_Y,InputSeeing_J,InputBeta_J,InputSeeing_H,InputBeta_H,InputSeeing_Ks,InputBeta_Ks,rmsExpo_Z,rmsExpo_Y,rmsExpo_J,rmsExpo_H,rmsExpo_Ks,seeing_e1_r_expo0,seeing_e1_r_expo1,seeing_e1_r_expo2,seeing_e1_r_expo3,seeing_e1_r_expo4
51.3_-29.2,5.15356924333476,2.046058780487136,2.0500292210943902,10.702927035937721,5.900321426693965,11.80064285338793,2.3425326977797214,5.238062351751427,2.3470784552309665,5.2482269744216365,12.253781163445089,27.40028766286969,0.972,0.066,0.851,0.066,0.579,0.044,0.816,0.047,0.8744288000000001,2.41492,0.755992,2.161696,0.564661,2.812751,0.7761091999999999,3.057003,0.8568576000000002,2.3473458922316737,0.735984,2.0783550691968253,0.5293219999999998,2.4121048840284454,0.7582183999999998,2.896770248407245,0.9518660955950716,1.0120660776986246,21.72419877080369,0.8776174889991775,0.8921940352703703,49.31131804014327,0.7938809158399525,0.8528383813664671,46.55473926832069,0.7523253669181924,0.8408729001034912,81.32723688099624,0.7138614060768831,0.8033378707752586,111.11700550008958,2.7475196209661354,3.1050914457891463,3.314312898567263,3.3923814384315683,3.6957698465917903,0.9735321553972492,2.5876063615810003,0.8493880705407406,2.87045631904847,0.808076762732934,3.0348253897005577,0.7977458002069824,3.103542817549012,0.7600757415505172,3.351410096797776,21.72419877080369,49.31131804014327,46.55473926832069,81.32723688099624,111.11700550008958,0.027389812778788047,0.021116673867575764,0.05460711410899522,0.02994182864438155,0.03960222097973309
51.3_-31.2,5.0690061330855505,2.11488407742396,2.6360133014510576,8.443842727488299,5.8035051217696445,11.607010243539287,2.421330780242691,5.414260220635263,3.0179716288313148,6.748389716232584,9.667355538701347,21.61686414719532,1.134,0.033,0.919,0.046,0.895,0.047,0.998,0.057,1.0487652,2.296217,0.8485976000000001,2.148151,0.84667,2.103963,0.9116184000000002,2.184167,1.0355304,2.258233616924157,0.8291952000000001,2.0777414038503617,0.82934,2.0378584154737758,0.8952368000000004,2.1260953864020498,0.984791241526806,1.0122521415046464,15.701791962803895,0.8691595462467571,0.8989159657614598,33.16950522546398,0.7348841240682722,0.8363634176908924,25.08614630677492,0.8713771181369234,0.9153602930079244,36.7863563941246,0.8204243447031815,0.9220434955177588,62.1520437226536,2.7471718412795694,3.0754372059795894,3.4238860172585155,3.009064662829973,2.9843848712867005,0.9739042830092928,2.5858200596135297,0.8560319315229196,2.8413919706175594,0.7921268353817847,3.14538256407531,0.8719205860158489,2.7951020362141366,0.8784869910355175,2.774960359181293,15.701791962803895,33.16950522546398,25.08614630677492,36.7863563941246,62.1520437226536,0.02140467962862069,0.02676656816028855,0.015227245444563997,0.02898397008239695,0.012793330508360179
224.0_0.5,5.083271624685551,1.9907025675695031,2.6660230392106525,5.9279250303535775,5.8198376831024845,11.639675366204967,2.2791553696103235,5.096346337732342,3.052329777592276,6.825216872443143,6.786881367251809,15.17592809240176,0.885,0.035,1.07,0.055,0.6629999999999999,0.044,0.605,0.05,0.8128739999999999,2.060212,0.9874668,2.417726,0.651446,2.9044380000000003,0.5988486000000001,3.409977,0.7937479999999997,1.9948520311957327,0.9729336,2.381566926429437,0.6248919999999999,2.646895668451652,0.5716972000000001,2.980535282072952,0.9680284609629476,0.964212771413764,23.560920131005602,0.8938639526850589,0.8892856575649059,43.38503275036686,0.906917249084634,0.9504778968964,47.700942902610045,0.9090981574816356,0.9915589489236468,123.3335824306288,0.8434381319467961,0.8839539846738047,111.82688676170228,2.8541410006860213,3.118411898992398,2.892189458057292,2.788794080988636,3.1436349517734627,0.922025542827528,2.6685320891373387,0.8469713151298116,2.8820544984279417,0.9081557937928,2.7002529122435766,0.9495178978472936,2.6102931746246383,0.8397079693476094,2.8967669756294883,23.560920131005602,43.38503275036686,47.700942902610045,123.3335824306288,111.82688676170228,0.03800721412975405,0.06460352279666826,0.06197301376105557,0.07313953818627017,0.04453121215785971
184.0_-1.5,4.877297190129839,2.2172684506325093,2.47875413055869,12.11325778016158,5.5840175529796525,11.168035105959301,2.538550649129159,5.676371815779017,2.837925604076643,6.345794565802529,13.868468832506988,31.01083905332277,0.949,0.036000000000000004,0.778,0.053,0.613,0.063,1.079,0.06,0.8646155999999999,1.978029,0.7174328000000001,2.21169,0.5806348000000001,3.666207,1.0103312,2.531776,0.8452311999999998,1.9153053261621489,0.6928656000000002,2.094716725764259,0.5512696000000002,3.133569072716341,0.9956624,2.4806995008763466,0.9416017591023632,0.9854063218527436,20.542104356131954,0.8609795570521926,0.8958531401395236,40.41392757817107,0.8170977908886368,0.8744809456696407,41.425991115175954,0.9199152740805928,0.9705455273677392,77.07741772525378,0.8595464079176809,0.9349170019138514,95.26187888256358,2.8023972490653186,3.0887568456642787,3.191158608801533,2.8378412725493063,2.940214651770308,0.9440126437054872,2.623102971497243,0.8533062802790471,2.8605730661502404,0.8309618913392813,2.945158071518416,0.9312910547354784,2.658980603177912,0.8940340038277027,2.7429884582263924,20.542104356131954,40.41392757817107,41.425991115175954,77.07741772525378,95.26187888256358,0.10950719821817878,0.06920174042155125,0.06142321795047422,0.05367343316602191,0.05367343316602191
335.0_-33.1,5.482788015325877,1.9542298265515048,2.2860233108930066,5.278923729612824,6.277243998746594,12.554487997493188,2.237397728418817,5.002973413448088,2.6172680886414024,5.852389361543121,6.04383977803372,13.51443658880064,1.194,0.041,0.7609999999999999,0.06,0.7240000000000001,0.042,0.81,0.057,1.1016363999999998,2.371413,0.7156214000000001,2.323819,0.6830454,2.196181,0.7604436,2.531068,1.0892727999999996,2.3570032737826208,0.6932428000000002,2.1935795955648456,0.6580908000000001,2.0593417869124875,0.7388872,2.4070985889893266,0.8780268075822001,0.9090607305578904,24.2911977713644,0.8521096147561108,0.866172642921381,50.49359445629984,0.9176826020784372,0.9474882673085601,41.52394166131955,0.8521438314328831,0.901904561048046,73.14458100027653,0.8604912859244923,0.920008453846636,87.46216760272725,3.0335060257990265,3.235902930507142,2.9009920702456338,3.0627417286867806,2.99176787251272,0.8661214611157808,2.80251161343114,0.8245452858427619,2.9841835290267436,0.90557653461712,2.7103366056580747,0.8586091220960919,2.8341089166911915,0.8778169076932719,2.7832943672549773,24.2911977713644,50.49359445629984,41.52394166131955,73.14458100027653,87.46216760272725,0.03171433734804241,0.031203460295371577,0.02156527483816728,0.03470776638554307,0.026318453294534968
180.0_0.5,4.967678210254388,2.12875747086931,2.948254233228181,6.942381428995117,5.687494782920247,11.374989565840494,2.437214428398272,5.449777137641831,3.3754562716229435,7.5477496784268965,7.948332498056509,17.773011773425065,0.949,0.043,0.852,0.04,0.7190000000000001,0.051,0.93,0.048,0.8714511999999999,2.05448,0.7870834,2.097413,0.6848635999999999,2.90574,0.8751070000000001,2.413016,0.8529023999999996,1.991124337754393,0.7661667999999999,2.0212848913174684,0.6617271999999997,2.698470064261816,0.8582140000000001,2.346868890678516,0.9992239960901184,1.0546786210979828,21.706096123812,0.9311860173825351,0.9563955008192035,37.248717761442784,0.7840933487695598,0.8507603316781334,45.59082957495115,0.7875868260224255,0.8099512557127829,80.724303327776,0.7301455830776091,0.8341326859250613,104.55415443203717,2.678578788845582,2.875326355305241,3.3273218033769334,3.634882482749125,3.4399186749909463,1.0145572421959654,2.528182794775821,0.916591001638407,2.687408850532611,0.8073206633562667,3.0438601897476785,0.7665025114255659,3.3032736122163837,0.7910653718501225,3.147663038571563,21.706096123812,37.248717761442784,45.59082957495115,80.724303327776,104.55415443203717,0.06632340555409155,0.03643571045463212,0.059073834675208874,0.03985870294018157,0.04573226293386101
7.2_-34.1,5.586353998294964,2.026939000353794,2.0476562443467192,7.975733925169393,6.395816692647902,12.791633385295803,2.320642461505058,5.189114295397749,2.344361634152558,5.242151977807612,9.131417770926435,20.41847086674111,0.984,0.035,0.944,0.048,0.775,0.058,0.762,0.055,0.9034118,2.11402,0.8712556,2.405195,0.7232078000000001,2.5442400000000003,0.7335660000000002,2.660763,0.8848235999999998,2.0595045401932723,0.8545111999999999,2.336545996263925,0.7004156000000001,2.3995491786147216,0.7131320000000003,2.5047516212228844,0.7884488930793218,0.9805729938246956,15.676824130462425,0.8923246831434262,0.9742648713623496,29.52498811071262,0.8261324217215877,0.8925368412675572,36.74322646833579,0.7614284968315644,0.9208250304378508,71.05236505884787,0.7880070703366455,0.9108363729066312,72.89584754026386,2.8135118095893006,2.828611077410337,3.1035412540623595,2.9887917152346897,3.026497279314866,0.9411459876493912,2.639950768441356,0.9319297427246992,2.64131262546913,0.8500736825351143,2.883824038854717,0.8794500608757018,2.7700805913598128,0.8696727458132625,2.8068058692826887,15.676824130462425,29.52498811071262,36.74322646833579,71.05236505884787,72.89584754026386,0.0938836270969996,0.082659299400065,0.06782649696373899,0.1074971519251513,0.04393447190652422
133.0_0.5,5.331407890239972,2.4110215029011317,2.405729897598726,9.934135604890137,6.103928893535743,12.207857787071486,2.7603785186715046,6.172394011379657,2.7543201597607805,6.158847109023188,11.373591854038715,25.432124533968434,1.055,0.032,0.802,0.048,0.515,0.05,0.8740000000000001,0.04,0.9809286,2.3271,0.740644,1.886532,0.5092784,3.092682,0.8259411999999999,2.549803,0.9658572,2.291804179340806,0.7172879999999999,1.7986031133379607,0.4675568000000001,2.437850596664851,0.8078823999999999,2.4625206846639096,0.8482101401498933,0.8667328481479329,18.703884636799028,0.8519956370885071,0.8656990989201824,37.585909423902024,0.8930252298459187,0.9377822748728656,41.76538895439333,1.0125925714448196,1.059070956704895,81.78656163570804,0.9366315874840492,0.9995689607014182,98.19216794287493,3.2327910248337166,3.2385444406050437,2.9309498474273004,2.672561024752962,2.771955122830184,0.8222656962958658,2.984244480651709,0.8235981978403647,2.989395260402798,0.8963645497457311,2.7317396635817603,1.01994191340979,2.523371640000581,0.9587379214028364,2.609874559331256,18.703884636799028,37.585909423902024,41.76538895439333,81.78656163570804,98.19216794287493,0.045720410091501074,0.035104674483425136,0.039558140871266745,0.038803342754582186,0.053092996983005736
184.0_0.5,4.9074432737832785,2.33025831785106,2.744691624693957,6.791298878393394,5.618531804154474,11.237063608308947,2.667912748107677,5.9656342628070425,3.1423974411121103,7.026614290648072,7.775358085872594,17.386229229413768,0.916,0.052000000000000005,0.8,0.051,0.5379999999999999,0.05,1.048,0.06,0.8338530000000001,2.105293,0.7343291999999999,2.281036,0.5319062000000001,3.001552,0.9818304,2.453106,0.8137060000000002,2.0260389075098377,0.7126583999999998,2.1770119961879923,0.4938124000000002,2.4617801976683267,0.9676608,2.4220203194890204,1.1536475749826127,1.1747905604445301,19.194421236323546,1.0174238546536984,1.0588739720222275,29.60288769810655,1.0660963726113009,1.130773267110791,35.899918920886996,0.9085911216617948,0.985682679778501,57.587696470580006,0.8029521287421705,0.897860204355957,80.18128844776318,2.5642494892642325,2.672827036837487,2.595964684026914,2.8017733114587715,3.0799927766790187,1.13918112088906,2.437016158262251,1.019547944044455,2.526219111985196,1.095346534221582,2.4732438749234023,0.9445653595570018,2.6242936108613493,0.8556204087119141,2.8473746431864466,19.194421236323546,29.60288769810655,35.899918920886996,57.587696470580006,80.18128844776318,0.033239118373984966,0.044964099416715315,0.03386648657958502,0.0396912456470877,0.04625167414984499
182.0_1.5,5.457132918279376,2.357083102959101,2.904297502413947,9.553465216650887,6.2478714781380535,12.495742956276107,2.6986244445778738,6.0343077038187385,3.3251302105137266,7.43521718474688,10.937762326543595,24.45758008388773,0.805,0.037000000000000005,0.799,0.048,0.6779999999999999,0.051,0.78,0.043,0.7390278,2.072168,0.7462518,2.499919,0.6479772000000001,2.356301,0.7497784000000001,2.688986,0.7160555999999999,1.9631547504309463,0.7245036,2.3727430277810813,0.6199544000000002,2.1668879684040205,0.7295568000000001,2.5508012968908385,1.0023352073593483,1.086589267971771,18.270363000622527,0.88947849971786,0.9323350346495012,40.328343310221356,0.8317256476703688,0.8819835257464549,45.29748252876111,0.8283201889670604,0.8769232347963415,68.53611121430859,0.8199013014061269,0.8925629488946301,105.09178940229604,2.6387071279283267,2.9487348744911137,3.1532283142415074,3.1785619709642856,3.103423363643373,1.0477785359435419,2.5005689384114227,0.8922700692990023,2.749948567211477,0.8391670514929096,2.9091600268786446,0.8324464695926829,2.9326425999070365,0.8501258977892601,2.864020638471522,18.270363000622527,40.328343310221356,45.29748252876111,68.53611121430859,105.09178940229604,0.03104764959788364,0.02560153719082625,0.040368128487277,0.03449352420797813,0.02795098073414315
198.0_0.5,5.189381811973785,2.016308796647583,2.1329564800672123,8.995434724758429,5.9413232365287865,11.882646473057573,2.308471941281817,5.1619001848570445,2.4420218740289505,5.4605269128701615,10.298873216375922,23.02898060346846,0.968,0.048,0.818,0.059,0.893,0.043,0.642,0.051,0.8695361999999999,1.789552,0.7446030000000001,1.848493,0.8287747999999999,1.928969,0.6330394,3.229156,0.8510723999999996,1.7435924955259836,0.7212060000000002,1.7689719746334625,0.8095495999999998,1.8711280650730904,0.6080788,2.8906238392851025,0.8573492055815095,0.9320279838055066,21.524210619170702,0.8641396706380226,0.8962355971992494,32.662122492728905,0.784406265134566,0.8507315435126749,39.82476250431984,0.8463869552170324,0.9164900231606588,89.09340092266442,0.7324819918872226,0.8384448536522469,102.40665749478359,2.9497591016734384,3.0870762428459813,3.3275035914619715,3.0048043310281742,3.4091960240922288,0.8916559676110131,2.743169303044808,0.8540711943984988,2.872350496495294,0.8072630870253498,3.0559673309215576,0.8741800463213175,2.8010702969366466,0.7928897073044936,3.1244824725654343,21.524210619170702,32.662122492728905,39.82476250431984,89.09340092266442,102.40665749478359,0.02208390786851011,0.014145622609946118,0.014390263772338876,0.02307676528043112,0.02562510377561256
19.2_-28.2,5.053315853652131,1.891267593461248,1.906524714063381,9.835966662334801,5.785541320846323,11.571082641692646,2.165312267753782,4.8417854232116815,2.182780145131164,4.880844784450139,11.26119823170711,25.18080475419753,1.121,0.031,0.778,0.047,0.858,0.039,0.964,0.043,1.0282324,2.138302,0.7124396000000002,1.951581,0.8014008000000001,2.15632,0.9114596,2.6126720000000003,1.0144648,2.094937231064953,0.6868792000000004,1.847571142715752,0.7808016000000002,2.079528823955068,0.8949192000000001,2.5396655835520767,0.9065942687972732,0.9741589435400464,18.13695769758499,0.93689723042274,0.989830091591554,36.66355454637257,0.8380119076889111,0.9130184991724458,37.241670722809076,0.7597577505265708,0.8442098199875839,69.74989134986714,0.7418084253089288,0.8400255651185242,104.42333948076687,2.8288705372133003,2.792556298112775,3.0180134445848137,3.369823427205826,3.3982104892009133,0.9334178870800928,2.6508673409846097,0.949460183183108,2.621495530514669,0.8706369983448915,2.8042911336713807,0.8010196399751679,3.0892171806156323,0.7960511302370483,3.1095141699314803,18.13695769758499,36.66355454637257,37.241670722809076,69.74989134986714,104.42333948076687,0.01574345061326976,0.015304812210934937,0.01519544849352028,0.033986410084408725,0.012142927895943956
49.5_-30.2,4.978893061453535,1.9019187131820203,2.2642820560281227,7.582977164772433,5.700334666058153,11.400669332116301,2.1775067347220944,4.869053080302205,2.5923765259465967,5.796730135291338,8.681750555947955,19.41298440679622,1.094,0.039,1.011,0.035,0.762,0.042,0.949,0.048,0.9965492,2.119971,0.9424696,2.190672,0.7244478000000001,2.54173,0.8929590000000001,2.3559650000000003,0.9810984,2.0795449161512845,0.9269392,2.1494555758221137,0.7028956000000002,2.4029680594545906,0.8759180000000001,2.278397657050755,0.8632636743730258,1.0210725412167931,20.982281129227133,0.8341303021358709,0.9500490992449044,41.86959464503101,0.851320766632905,0.9286098165161356,43.32723406375369,1.074556611525753,1.1210669612378508,92.7995829486654,0.9659610051119654,1.0179941535487804,111.72636487402448,2.731195964257996,2.893440119987253,2.9613216608643254,2.604298723049532,2.7366597355451208,0.981345082433586,2.5746588023222188,0.9089981984898088,2.7005534535585016,0.8848196330322712,2.7531861673886007,1.0827339224757009,2.4760976498083864,0.9785883070975608,2.570334443902604,20.982281129227133,41.86959464503101,43.32723406375369,92.7995829486654,111.72636487402448,0.0415962086430639,0.028307473276312774,0.029882541641460425,0.034226400628211695,0.03447217777776168
190.0_0.5,4.6764419117224385,2.6035086949395345,2.0852388794130987,7.896479006064966,5.354058344731018,10.708116689462036,2.980757104836272,6.665175510829372,2.387389993040056,5.338366313240313,9.040678814043776,20.215572390944065,1.073,0.036000000000000004,1.181,0.045,0.585,0.05,0.584,0.061,0.9741806,2.065531,1.1019428,2.54107,0.5667412000000001,2.815791,0.5528105999999999,3.039502,0.9583611999999998,2.0252009135744693,1.0878856,2.493954481551235,0.5334824,2.4290511044098864,0.5176211999999999,2.560482843069886,0.7969617804235554,0.8429280246964747,24.233919495414252,0.7722622463903043,0.8150388929348564,45.29546047366273,0.8395603746599949,0.9152325652753376,42.634813299637926,0.8733005379298595,0.9382097096835657,80.38938950131701,0.9659024518733524,1.0423895032318549,98.14976292255402,3.3784142352374245,3.5904014070782204,3.009548646699125,2.9295846247064503,2.6964152258985163,0.7984560493929493,3.0925566846874464,0.7698777858697129,3.26926492301912,0.8716651305506752,2.8014828728169716,0.8972194193671312,2.727508185126001,1.0035790064637096,2.5356081925381653,24.233919495414252,45.29546047366273,42.634813299637926,80.38938950131701,98.14976292255402,0.06594697265629057,0.037779937549795466,0.04007261072354251,0.024098923360944213,0.04705845635342587
183.0_0.5,5.191215734848587,2.341279569023744,2.9747035805549595,11.877323473235565,5.943422894828143,11.886845789656286,2.680530978575283,5.993849483888366,3.4057381293773723,7.615461970850777,13.598347644507394,30.406829714792682,0.94,0.046,0.975,0.043,0.556,0.05,0.862,0.053,0.8716334000000001,2.27967,0.9099082000000002,2.45709,0.5588194000000001,2.901955,0.8087552000000001,2.40121,0.8532668000000001,2.205065064997356,0.8938164000000003,2.3887102762970285,0.5236388000000001,2.464121344932502,0.7895104000000003,2.3211413562708185,1.0639620314718177,1.087691827232171,19.463926093350846,0.9732166944528052,1.0304086770672052,35.65630340767517,0.9971931825326326,1.05514789764361,41.30197803958645,0.86263283924996,0.9408825724957124,73.91997997044399,0.8280769406938662,0.9321545035858612,89.32629824590839,2.6374783711754786,2.7153265214571585,2.6779271543982057,2.9211452679297327,2.9493367853827213,1.0499836544643415,2.519125765832269,0.9932173541344104,2.560956981447703,1.0188957952872195,2.528598700770816,0.8991651449914246,2.723665684612191,0.8885090071717222,2.740225552411533,19.463926093350846,35.65630340767517,41.30197803958645,73.91997997044399,89.32629824590839,0.044036796154844016,0.036227382678455385,0.03778042461358266,0.0487702728793018,0.04014040567404198
12.8_-31.2,5.550730124517667,1.9010752226863032,2.5689855981453857,7.895464783446282,6.355030919560274,12.710061839120549,2.176541022453548,4.866893682023028,2.9412316113166512,6.576793820475272,9.039517630567644,20.212975905757087,1.141,0.031,0.867,0.043,0.882,0.041,0.901,0.056,1.0654,2.3895,0.8256982000000002,2.104506,0.8402718000000001,2.250872,0.8585818000000001,3.0878330000000003,1.0527999999999995,2.3607108433734942,0.8053964000000002,2.033195918128686,0.8225436000000002,2.1773785795439453,0.8421636000000001,2.982394500035757,0.8008679950756672,0.9013062802836866,17.14628373958112,0.755635018105205,0.9101688544810288,33.59893185669959,0.7130955653190875,0.8126999171322663,37.692633508828564,0.6860752705964567,0.8362966412845604,86.49881085574638,0.7663320396882078,0.9269371052626552,102.72414294093085,3.06525976427458,3.02912090976372,3.610604565660181,3.4243615785992003,2.9670889615636686,0.8574125605673732,2.8312053477962587,0.8683377089620576,2.806938765907246,0.7685998342645325,3.2842330395298083,0.7919932825691207,3.136431721811208,0.8848742105253102,2.74701200459442,17.14628373958112,33.59893185669959,37.692633508828564,86.49881085574638,102.72414294093085,0.061970313230249714,0.03230784058994629,0.03492871565869782,0.024573724072637467,0.02889303193453385
231.0_-0.5,5.332870925298572,2.385146310232072,2.8972559272007024,14.531130185106445,6.105603922374332,12.211207844748664,2.730754010584698,6.106151597497567,3.3170683110520827,7.417190229522876,16.636690948928358,37.2007718824593,0.988,0.069,0.916,0.051,0.6829999999999999,0.042,0.74,0.051,0.9053696,2.299473,0.8730176000000001,2.7923310000000003,0.655943,2.723503,0.7454622000000001,3.833041,0.8887391999999998,2.2246537661509707,0.8580351999999999,2.709841724262376,0.6298860000000001,2.503780051682881,0.7269244000000001,3.6041315374208667,0.8692088126133803,0.8914781557098523,20.84857900802131,0.7863018732703183,0.8129511397670076,40.986910406103675,0.8729212250558469,0.9076609565397492,42.37414590118925,0.7535558150058927,0.7980753513651846,84.11165051448015,0.8865894680156153,0.9362843494700168,114.56006957718662,3.1083421237951105,3.608414708876184,3.0390987881862084,3.74685104923516,2.935768663348608,0.8479563114197046,2.878917046653084,0.7691022795340151,3.2907244383299394,0.8667219130794983,2.825229266279641,0.7529507027303691,3.391094786148397,0.8933686989400336,2.7341423071283137,20.84857900802131,40.986910406103675,42.37414590118925,84.11165051448015,114.56006957718662,0.022981947182893148,0.03962126172829905,0.041936087816832564,0.028429702606749263,0.02740617120988686
180.0_1.5,5.101689525268934,2.4715123016427136,2.8766465464437214,10.189479829431964,5.840924337480401,11.681848674960802,2.8296344341507416,6.327254946235214,3.293472631023416,7.36442868500344,11.665935456716651,26.085824702343487,1.098,0.068,0.961,0.046,0.787,0.042,0.974,0.044,1.006648,2.572287,0.9092292,2.2688,0.7513674000000001,2.715751,0.9203746000000002,2.691434,0.991296,2.5216493981991355,0.8924583999999999,2.2102827522782382,0.7307348000000002,2.5882209758014767,0.9027492,2.610099977448591,1.025823949154167,1.0378073480186214,25.58649538864505,0.90514677318856,0.9426965658246568,47.57445550914596,0.8097714905366008,0.8517711108871594,51.595363135313164,0.8086801843619974,0.8727092603235744,90.06688876283295,0.7428048996446449,0.8149277704936715,116.54467349186892,2.7034630110302063,2.915512422774784,3.320966345344214,3.200451433188737,3.591351913889927,0.9978146960372428,2.549277574664333,0.8993931316493138,2.7194816137348923,0.8093422217743188,3.0494912298172983,0.8308185206471488,2.9520480828074347,0.769655540987343,3.2587928298693254,25.58649538864505,47.57445550914596,51.595363135313164,90.06688876283295,116.54467349186892,0.02730326111222514,0.039970946959753666,0.03744395417079549,0.04789476147561855,0.02361290849243192
180.0_-0.5,5.494308280751548,2.187731064901282,3.1135055473919806,9.810077572008256,6.290433550632446,12.580867101264891,2.504733296205477,5.600753915822563,3.5646525012090766,7.970805308868147,11.231557812192246,25.11452676128069,1.145,0.032,0.774,0.052000000000000005,0.5579999999999999,0.052000000000000005,0.979,0.043,1.059133,2.238025,0.709886,2.056216,0.5511188,2.961428,0.929222,2.463676,1.046266,2.210256609549124,0.685772,1.943350342716029,0.5162376000000001,2.5067942671844534,0.9124439999999998,2.3980454808855467,0.9430906099464572,0.9974735425218072,17.21012973796405,0.8997692647228241,0.934436642466626,35.95886905754921,0.7892992410676026,0.8901453151736577,43.64088511396619,0.8106970816071285,0.887425048267413,107.58537070528492,0.7459507844632602,0.928247792663702,134.76614221971406,2.7762680141600686,2.9417873636187597,3.1144430178764906,3.127094188259232,2.9625637322122533,0.9579470850436144,2.6089636690567786,0.893073284933252,2.736036205506899,0.8486906303473153,2.874565686781832,0.8432500965348259,2.88467205105538,0.887495585327404,2.751645998926,17.21012973796405,35.95886905754921,43.64088511396619,107.58537070528492,134.76614221971406,0.025928820872064492,0.0391593986148937,0.03160985764114321,0.0505566589161186,0.03918385184763396
333.2_-35.1,5.4237000355699205,1.9475380244373068,2.598870418321104,9.419758945779039,6.209594170723999,12.419188341447999,2.229736284178272,4.985841903320406,2.975446741935832,6.6533011783987925,10.784682017022417,24.11528210578167,1.143,0.032,0.768,0.048,0.684,0.046,0.7859999999999999,0.046,1.0563650000000002,2.263328,0.7137867999999999,1.979859,0.6663138000000002,2.57921,0.7305136000000001,2.091424,1.0427300000000004,2.2292161914784945,0.6875735999999998,1.8783227758334573,0.6406276000000003,2.378083629765134,0.7070272000000002,1.987350583145611,1.059052482600665,1.0588974470823338,20.05682223511486,0.8367076533164944,0.8518672187966495,42.639035297345366,0.8267610093904305,0.8590595325743412,48.45107905795706,0.8798341685952523,0.9199227237081212,81.27641100090463,0.9588932029652232,0.9926823421802546,97.47092146431942,2.6727953167715697,3.3203648021454706,3.2766686746964844,2.9920814003316925,2.786374179211049,1.0195948941646675,2.519463325486756,0.809534437593299,3.0562118982160533,0.8171190651486824,3.0146991520607105,0.8776454474162424,2.7868078922024666,0.9517646843605092,2.609476451598288,20.05682223511486,42.639035297345366,48.45107905795706,81.27641100090463,97.47092146431942,0.05669859167887825,0.030064918727969125,0.038382960609748884,0.039183534651585306,0.033459293870885636
206.0_0.5,4.6782717764597335,2.005845446765313,2.301226530708959,7.628132684624856,5.356153356868747,10.712306713737494,2.296492452001606,5.135113232490765,2.6346742550086866,5.891310732768037,8.733449110626994,19.52858588939704,0.866,0.041,0.8170000000000001,0.047,0.593,0.053,0.763,0.051,0.789914,1.947964,0.752232,2.169378,0.587221,2.881987,0.7138688000000001,2.401682,0.7678280000000001,1.8757165105540023,0.730464,2.0722986390623443,0.556442,2.5270056380561465,0.6917376000000001,2.2633687563505824,0.7667524684724527,0.8133183760406945,23.09391237648396,0.7072178668373217,0.7488744722577884,43.28470564492292,0.7969859306727992,0.8638762094831197,39.90125614963768,0.7890632384078929,0.8552396915961391,83.93226755572302,0.7840780511369624,0.8695495131102478,115.3188006268569,3.605222251305192,4.3671757289816115,3.248807767240665,3.2995547202333637,3.2173558344912028,0.7698367520813888,3.280696694699661,0.7021489445155767,4.0,0.8199524189662394,2.9947265357462833,0.8094793831922782,3.0245989048730646,0.8244990262204954,2.9569897324881262,23.09391237648396,43.28470564492292,39.90125614963768,83.93226755572302,115.3188006268569,0.056992717084091586,0.050565656154306186,0.04532403333953183,0.04049525823954403,0.048700141843401316
