binZB_id,binSNR_id,binR_id,binZB_min,binZB_max,binSNR_min,binSNR_max,binR_min,binR_max,m1_raw,m1_raw_err,m2_raw,m2_raw_err,c1,c1_err,c2,c2_err,WeiTot,WeiBlend,var_dm1,var_dm2,var_dm1_err,var_dm2_err,PSFmodelling_dm1,PSFmodelling_dm2,PSFmodelling_dm1_err,PSFmodelling_dm2_err,m1_final,m1_final_err,m2_final,m2_final_err
1,12,8,0.200000,0.300000,71.739998,81.279999,0.354848,0.385099,-0.201211,0.154304,-0.192781,0.166729,0.001390,0.004367,-0.000871,0.004718,47934.608262,18517.950104,0.824303,0.145713,1.213991,1.206159,0.002410,0.001907,0.001412,0.001568,0.119641,0.493719,-0.134583,0.494893
1,12,9,0.200000,0.300000,71.739998,81.279999,0.385099,0.416183,-0.070164,0.166580,0.065027,0.172464,0.001595,0.004714,0.000265,0.004881,47944.445271,17250.755323,0.180099,-0.134479,1.328950,1.316780,0.002410,0.001907,0.001412,0.001568,-0.002953,0.506353,0.018547,0.504203
1,12,10,0.200000,0.300000,71.739998,81.279999,0.416183,0.448645,0.081520,0.171807,-0.363947,0.166787,0.009001,0.004862,-0.003470,0.004720,47932.652197,17848.549638,0.107408,-1.022070,1.294952,1.285708,0.002410,0.001907,0.001412,0.001568,0.123925,0.511893,-0.742625,0.506979
1,12,11,0.200000,0.300000,71.739998,81.279999,0.448645,0.483321,-0.346607,0.174264,0.021672,0.167883,-0.012004,0.004932,-0.005540,0.004751,47928.887658,17623.309907,0.784652,1.621686,1.337295,1.400105,0.002410,0.001907,0.001412,0.001568,-0.055683,0.521688,0.619868,0.541499
1,12,12,0.200000,0.300000,71.739998,81.279999,0.483321,0.517866,-0.042937,0.179793,-0.153762,0.175076,0.003793,0.005088,-0.011569,0.004955,47927.154384,16963.823709,0.192270,-0.549666,1.360896,1.393893,0.002410,0.001907,0.001412,0.001568,0.027527,0.514152,-0.346409,0.523514
1,12,13,0.200000,0.300000,71.739998,81.279999,0.517866,0.552960,0.244577,0.178192,0.031651,0.179116,-0.001478,0.005043,0.004615,0.005069,47943.333797,17222.390278,-0.476172,-0.227923,1.312567,1.501141,0.002410,0.001907,0.001412,0.001568,0.075935,0.504055,-0.048317,0.568217
1,12,14,0.200000,0.300000,71.739998,81.279999,0.552960,0.589869,-0.095739,0.177108,-0.158472,0.171695,-0.002159,0.005012,-0.001205,0.004859,47927.695006,16992.113823,-0.552991,-0.738626,1.346919,1.385834,0.002410,0.001907,0.001412,0.001568,-0.289384,0.509319,-0.418435,0.520467
1,12,15,0.200000,0.300000,71.739998,81.279999,0.589869,0.629370,-0.303478,0.164213,-0.044780,0.167705,-0.000682,0.004647,0.000183,0.004746,47922.201083,17345.609211,1.557747,-0.486558,1.408257,1.373679,0.002410,0.001907,0.001412,0.001568,0.262764,0.535524,-0.218984,0.524732
1,12,16,0.200000,0.300000,71.739998,81.279999,0.629370,0.673186,-0.098176,0.174587,-0.167579,0.162013,0.003201,0.004941,-0.005861,0.004585,47940.636678,15742.262959,0.053436,1.305354,1.375085,1.493517,0.002410,0.001907,0.001412,0.001568,-0.078219,0.484116,0.262967,0.516496
1,12,17,0.200000,0.300000,71.739998,81.279999,0.673186,0.726143,-0.030727,0.153278,-0.107225,0.174179,-0.002339,0.004338,-0.000106,0.004929,47922.794667,16123.540039,-1.031093,-0.494152,1.341794,1.390149,0.002410,0.001907,0.001412,0.001568,-0.375226,0.476758,-0.271575,0.499096
1,12,18,0.200000,0.300000,71.739998,81.279999,0.726143,0.788848,-0.120616,0.163284,-0.016560,0.160083,0.001942,0.004621,0.010486,0.004530,47937.614079,15484.612108,0.852376,0.185232,1.385253,1.276063,0.002410,0.001907,0.001412,0.001568,0.157125,0.476322,0.045180,0.442186
1,12,19,0.200000,0.300000,71.739998,81.279999,0.788848,999.000000,-0.029986,0.155951,0.235772,0.167126,0.006977,0.004413,0.006261,0.004730,47932.461514,14430.715333,0.101847,-0.552529,1.420194,1.429649,0.002410,0.001907,0.001412,0.001568,0.003086,0.455124,0.071333,0.461726
1,13,0,0.200000,0.300000,81.279999,92.500000,0.000000,0.145817,0.069020,0.109307,-0.140577,0.109973,-0.000243,0.003093,-0.004077,0.003112,47885.545385,16905.584023,-0.401127,0.023565,0.833298,0.864621,0.002410,0.001907,0.001412,0.001568,-0.070184,0.313842,-0.130351,0.324457
1,13,1,0.200000,0.300000,81.279999,92.500000,0.145817,0.177040,0.000932,0.118352,-0.106439,0.129487,-0.000098,0.003349,0.003797,0.003664,47865.514540,16166.348121,-0.706844,0.254752,0.928900,0.940624,0.002410,0.001907,0.001412,0.001568,-0.235391,0.335316,-0.018491,0.343070
1,13,2,0.200000,0.300000,81.279999,92.500000,0.177040,0.204526,0.157517,0.123050,0.100801,0.129517,-0.012392,0.003482,0.002752,0.003665,47893.240861,17327.180215,1.316531,-0.899490,0.974351,1.036912,0.002410,0.001907,0.001412,0.001568,0.636232,0.373370,-0.222716,0.396873
1,13,3,0.200000,0.300000,81.279999,92.500000,0.204526,0.230369,0.212495,0.148216,-0.063121,0.140134,0.002081,0.004195,-0.002031,0.003966,47870.280024,16811.596288,0.657950,0.152443,1.134265,1.118959,0.002410,0.001907,0.001412,0.001568,0.445971,0.425026,-0.007677,0.417210
1,13,4,0.200000,0.300000,81.279999,92.500000,0.230369,0.256332,-0.122447,0.130270,0.002664,0.136596,-0.001596,0.003687,0.006684,0.003866,47873.650599,16236.393155,0.280088,0.100481,1.122954,1.138651,0.002410,0.001907,0.001412,0.001568,-0.025045,0.402517,0.038649,0.409624
1,13,5,0.200000,0.300000,81.279999,92.500000,0.256332,0.281459,0.128617,0.143231,0.221133,0.147103,0.001399,0.004053,-0.007005,0.004163,47880.893853,17120.578871,-0.739058,-0.486697,1.214196,1.161452,0.002410,0.001907,0.001412,0.001568,-0.133235,0.457174,0.049014,0.440582
1,13,6,0.200000,0.300000,81.279999,92.500000,0.281459,0.306758,0.018452,0.151433,0.070987,0.160520,-0.003702,0.004286,-0.000457,0.004543,47876.381101,18060.783175,1.428425,1.053733,1.199713,1.149134,0.002410,0.001907,0.001412,0.001568,0.559718,0.477242,0.470402,0.462265
1,13,7,0.200000,0.300000,81.279999,92.500000,0.306758,0.332702,-0.312708,0.153909,0.128824,0.141545,-0.005283,0.004356,-0.006493,0.004006,47887.240253,16613.924698,0.900265,-0.016098,1.221840,1.150905,0.002410,0.001907,0.001412,0.001568,0.002039,0.450981,0.125146,0.423642
1,13,8,0.200000,0.300000,81.279999,92.500000,0.332702,0.360218,-0.057653,0.155977,0.070323,0.161236,-0.004751,0.004414,-0.001633,0.004563,47879.605885,16932.139771,-1.205633,-0.297477,1.290896,1.346869,0.002410,0.001907,0.001412,0.001568,-0.481603,0.482425,-0.032970,0.502859
1,13,9,0.200000,0.300000,81.279999,92.500000,0.360218,0.389370,0.207047,0.161950,0.002897,0.159044,-0.003141,0.004583,-0.003903,0.004501,47875.764190,17660.898258,-0.472154,-0.434093,1.291171,1.256378,0.002410,0.001907,0.001412,0.001568,0.035284,0.503082,-0.155329,0.489998
1,13,10,0.200000,0.300000,81.279999,92.500000,0.389370,0.420113,-0.188637,0.161704,-0.136858,0.164800,0.004782,0.004576,0.001591,0.004664,47880.872763,17508.924753,0.804207,2.054853,1.389437,1.503328,0.002410,0.001907,0.001412,0.001568,0.107853,0.533198,0.616461,0.573905
1,13,11,0.200000,0.300000,81.279999,92.500000,0.420113,0.451662,-0.076789,0.171811,0.007326,0.171708,-0.000470,0.004862,0.000684,0.004859,47878.599174,16674.721132,-1.644103,-0.684553,1.401073,1.385980,0.002410,0.001907,0.001412,0.001568,-0.646972,0.517319,-0.229177,0.512330
1,13,12,0.200000,0.300000,81.279999,92.500000,0.451662,0.487159,0.000031,0.169191,0.007434,0.173047,-0.006348,0.004788,0.006099,0.004897,47873.019091,15751.432768,-1.431674,-0.171368,1.420575,1.500701,0.002410,0.001907,0.001412,0.001568,-0.468616,0.497087,-0.047043,0.523216
1,13,13,0.200000,0.300000,81.279999,92.500000,0.487159,0.525934,0.213594,0.165640,-0.119397,0.172643,-0.004770,0.004688,-0.004276,0.004886,47890.003364,16208.212096,-1.478514,0.840977,1.483852,1.508487,0.002410,0.001907,0.001412,0.001568,-0.284394,0.528818,0.167136,0.538945
1,13,14,0.200000,0.300000,81.279999,92.500000,0.525934,0.565709,-0.259583,0.159071,-0.413334,0.165022,-0.006176,0.004502,0.001001,0.004670,47870.763371,16853.583730,-0.233722,-0.417559,1.422186,1.459233,0.002410,0.001907,0.001412,0.001568,-0.339458,0.525364,-0.558435,0.539599
1,13,15,0.200000,0.300000,81.279999,92.500000,0.565709,0.608200,-0.270860,0.160427,-0.131565,0.168327,0.001861,0.004540,0.005237,0.004764,47887.382319,16440.104357,0.680248,-0.395745,1.343823,1.403244,0.002410,0.001907,0.001412,0.001568,-0.034916,0.488444,-0.265520,0.510308
1,13,16,0.200000,0.300000,81.279999,92.500000,0.608200,0.655607,-0.002884,0.161021,-0.126371,0.160456,0.002017,0.004557,0.004810,0.004541,47870.463841,16047.708160,-0.743463,0.424481,1.338169,1.411378,0.002410,0.001907,0.001412,0.001568,-0.249707,0.476623,0.017836,0.499609
1,13,17,0.200000,0.300000,81.279999,92.500000,0.655607,0.713102,0.044399,0.169749,0.118421,0.165319,0.005736,0.004804,-0.006285,0.004679,47880.342290,16180.345181,0.435799,-1.029417,1.358149,1.510867,0.002410,0.001907,0.001412,0.001568,0.194080,0.489351,-0.227546,0.536672
1,13,18,0.200000,0.300000,81.279999,92.500000,0.713102,0.783229,-0.073492,0.161142,-0.136787,0.168110,-0.002381,0.004560,0.005263,0.004758,47878.535714,14722.020425,1.363148,0.200082,1.443288,1.431497,0.002410,0.001907,0.001412,0.001568,0.348068,0.472144,-0.073357,0.471179
1,13,19,0.200000,0.300000,81.279999,92.500000,0.783229,999.000000,0.096509,0.167161,-0.281179,0.153405,0.004812,0.004731,0.003637,0.004341,47878.889124,13570.230690,-0.745845,0.447247,1.379222,1.380575,0.002410,0.001907,0.001412,0.001568,-0.112475,0.425154,-0.152510,0.420293
1,14,0,0.200000,0.300000,92.500000,105.809998,0.000000,0.136018,-0.004934,0.105171,0.090040,0.109019,0.001541,0.002976,0.004915,0.003085,47893.281047,15874.691912,-0.074050,0.334233,0.778638,0.836886,0.002410,0.001907,0.001412,0.001568,-0.027069,0.278697,0.202732,0.298052
1,14,1,0.200000,0.300000,92.500000,105.809998,0.136018,0.165105,0.107422,0.116161,-0.271477,0.122562,-0.000457,0.003287,0.005065,0.003468,47901.417861,16356.505589,0.239526,-0.867873,0.973523,0.968827,0.002410,0.001907,0.001412,0.001568,0.191621,0.352135,-0.565915,0.352795
1,14,2,0.200000,0.300000,92.500000,105.809998,0.165105,0.190820,-0.224030,0.126553,0.100476,0.118058,-0.000732,0.003581,0.008778,0.003341,47894.947635,16260.381434,0.789474,-0.170504,1.041512,1.019249,0.002410,0.001907,0.001412,0.001568,0.046407,0.375562,0.044497,0.365624
1,14,3,0.200000,0.300000,92.500000,105.809998,0.190820,0.214966,-0.015768,0.135727,0.232717,0.140657,0.001347,0.003841,-0.001340,0.003981,47892.172283,18357.966242,-1.170461,-0.395939,1.106244,0.997941,0.002410,0.001907,0.001412,0.001568,-0.462018,0.445238,0.082853,0.407573
1,14,4,0.200000,0.300000,92.500000,105.809998,0.214966,0.239454,-0.037277,0.142291,0.050340,0.134067,-0.004573,0.004027,-0.002695,0.003794,47898.617397,17699.997561,-0.705363,-0.415314,1.123947,1.056638,0.002410,0.001907,0.001412,0.001568,-0.295520,0.439033,-0.101224,0.412838
1,14,5,0.200000,0.300000,92.500000,105.809998,0.239454,0.263438,0.241598,0.141684,0.184362,0.141015,-0.008195,0.004010,-0.004148,0.003991,47899.472662,17518.053328,-0.123947,0.210497,1.155866,1.191376,0.002410,0.001907,0.001412,0.001568,0.198677,0.445844,0.263253,0.457970
1,14,6,0.200000,0.300000,92.500000,105.809998,0.263438,0.288332,-0.135433,0.142874,-0.239061,0.134199,0.002276,0.004043,-0.000121,0.003798,47924.692755,17903.138207,-0.514428,0.108692,1.162337,1.172228,0.002410,0.001907,0.001412,0.001568,-0.325197,0.457116,-0.196550,0.458011
1,14,7,0.200000,0.300000,92.500000,105.809998,0.288332,0.312931,0.125820,0.158617,-0.086197,0.150326,0.002931,0.004489,0.002468,0.004254,47862.734016,17046.390112,-0.645980,1.532655,1.227649,1.259734,0.002410,0.001907,0.001412,0.001568,-0.101837,0.465114,0.461568,0.473173
1,14,8,0.200000,0.300000,92.500000,105.809998,0.312931,0.337989,-0.195366,0.144932,0.273698,0.158748,0.004444,0.004102,-0.007136,0.004493,47902.980548,17353.457408,-0.595165,0.208898,1.277999,1.215240,0.002410,0.001907,0.001412,0.001568,-0.408562,0.485128,0.351281,0.467986
1,14,9,0.200000,0.300000,92.500000,105.809998,0.337989,0.364639,-0.147844,0.153355,-0.130670,0.158938,0.001108,0.004340,-0.004170,0.004498,47920.151446,16821.803245,0.900678,0.183652,1.261341,1.259874,0.002410,0.001907,0.001412,0.001568,0.170738,0.468586,-0.064294,0.469959
1,14,10,0.200000,0.300000,92.500000,105.809998,0.364639,0.393836,0.065353,0.144543,0.029929,0.163096,0.004406,0.004091,-0.005829,0.004616,47869.587824,17544.844034,-0.619820,-0.984578,1.188939,1.333578,0.002410,0.001907,0.001412,0.001568,-0.159409,0.459111,-0.329025,0.515270
1,14,11,0.200000,0.300000,92.500000,105.809998,0.393836,0.424881,0.181460,0.159014,-0.001055,0.161669,-0.002355,0.004500,0.010840,0.004575,47903.698537,17634.481701,-0.067783,-0.123083,1.289097,1.241423,0.002410,0.001907,0.001412,0.001568,0.158917,0.500482,-0.044458,0.484753
1,14,12,0.200000,0.300000,92.500000,105.809998,0.424881,0.458652,-0.058493,0.174902,0.095068,0.172727,-0.004171,0.004950,-0.007211,0.004888,47904.476478,17912.955050,-0.269986,0.158727,1.308659,1.375602,0.002410,0.001907,0.001412,0.001568,-0.157039,0.519667,0.156328,0.542608
1,14,13,0.200000,0.300000,92.500000,105.809998,0.458652,0.496901,0.019458,0.169838,-0.167361,0.170252,0.000393,0.004806,0.000890,0.004818,47890.495390,17934.164488,0.350859,-0.059736,1.294368,1.381381,0.002410,0.001907,0.001412,0.001568,0.153259,0.513614,-0.187824,0.544602
1,14,14,0.200000,0.300000,92.500000,105.809998,0.496901,0.537045,-0.195143,0.156703,-0.161741,0.171266,0.001434,0.004435,-0.001983,0.004847,47888.033833,16870.193142,0.798238,1.375112,1.342564,1.383177,0.002410,0.001907,0.001412,0.001568,0.088474,0.498250,0.324596,0.516496
1,14,15,0.200000,0.300000,92.500000,105.809998,0.537045,0.580050,0.154633,0.169043,-0.254219,0.162760,-0.000979,0.004784,0.003510,0.004606,47911.834203,16467.691521,0.559157,-0.501469,1.351380,1.355023,0.002410,0.001907,0.001412,0.001568,0.349230,0.494287,-0.424671,0.493356
1,14,16,0.200000,0.300000,92.500000,105.809998,0.580050,0.628848,-0.145265,0.151216,0.034056,0.162121,-0.005624,0.004279,-0.002160,0.004588,47888.461170,16069.426021,-0.172724,1.072441,1.289186,1.351690,0.002410,0.001907,0.001412,0.001568,-0.200814,0.458268,0.395831,0.481678
1,14,17,0.200000,0.300000,92.500000,105.809998,0.628848,0.690126,0.087592,0.153121,-0.191186,0.161145,-0.001447,0.004333,-0.003647,0.004560,47898.728531,15763.208502,-1.635279,0.222665,1.372924,1.365794,0.002410,0.001907,0.001412,0.001568,-0.448159,0.477065,-0.116001,0.477492
1,14,18,0.200000,0.300000,92.500000,105.809998,0.690126,0.766356,0.023048,0.151881,-0.011519,0.166422,0.007026,0.004298,0.005726,0.004710,47889.823025,14982.300653,0.678386,0.332458,1.244947,1.391947,0.002410,0.001907,0.001412,0.001568,0.237691,0.418049,0.094397,0.466189
1,14,19,0.200000,0.300000,92.500000,105.809998,0.766356,999.000000,-0.035545,0.161521,0.046185,0.162957,0.005545,0.004571,0.001809,0.004612,47903.283652,14380.929992,-1.389970,0.593309,1.257727,1.335884,0.002410,0.001907,0.001412,0.001568,-0.450415,0.410679,0.226208,0.432889
1,15,0,0.200000,0.300000,105.809998,121.279999,0.000000,0.129474,-0.174002,0.103270,0.026282,0.100161,-0.000624,0.002923,-0.003838,0.002835,47893.097415,18187.817443,0.451717,-0.500920,0.770890,0.720407,0.002410,0.001907,0.001412,0.001568,-0.000049,0.310436,-0.162040,0.291344
1,15,1,0.200000,0.300000,105.809998,121.279999,0.129474,0.156104,-0.085096,0.126029,0.144366,0.115496,0.002336,0.003567,0.000079,0.003269,47898.931661,17039.010717,-0.220518,0.408255,1.027399,0.967321,0.002410,0.001907,0.001412,0.001568,-0.161131,0.386597,0.291501,0.362973
1,15,2,0.200000,0.300000,105.809998,121.279999,0.156104,0.177960,-0.088604,0.133154,0.051247,0.121396,0.001938,0.003768,0.005297,0.003436,47882.026405,16556.326053,-1.816729,-0.807130,1.150138,1.074575,0.002410,0.001907,0.001412,0.001568,-0.714370,0.419389,-0.225930,0.390891
1,15,3,0.200000,0.300000,105.809998,121.279999,0.177960,0.198550,-0.060549,0.130726,0.042701,0.142389,-0.007188,0.003700,-0.001196,0.004030,47877.650845,16772.229189,0.463199,-1.957459,1.089627,1.278098,0.002410,0.001907,0.001412,0.001568,0.104126,0.403479,-0.641118,0.469835
1,15,4,0.200000,0.300000,105.809998,121.279999,0.198550,0.219251,0.161157,0.146138,0.013241,0.134237,-0.000298,0.004136,-0.003450,0.003799,47895.485863,16463.292884,-0.229948,2.471335,1.172888,1.227277,0.002410,0.001907,0.001412,0.001568,0.084526,0.428832,0.864629,0.442702
1,15,5,0.200000,0.300000,105.809998,121.279999,0.219251,0.240446,0.125065,0.147597,-0.117261,0.141983,-0.000092,0.004177,0.002059,0.004018,47889.050063,17378.107692,-1.367716,0.723115,1.200785,1.158239,0.002410,0.001907,0.001412,0.001568,-0.368845,0.460065,0.147052,0.443642
1,15,6,0.200000,0.300000,105.809998,121.279999,0.240446,0.262190,-0.247627,0.135859,0.075077,0.143918,-0.004426,0.003845,-0.004988,0.004073,47898.649731,17002.948454,0.712085,-0.271334,1.206016,1.218693,0.002410,0.001907,0.001412,0.001568,0.007557,0.449151,-0.019333,0.455922
1,15,7,0.200000,0.300000,105.809998,121.279999,0.262190,0.285139,0.074964,0.151648,-0.337624,0.138684,0.000847,0.004292,0.001584,0.003925,47890.203854,17296.323860,0.359768,1.418703,1.216744,1.244824,0.002410,0.001907,0.001412,0.001568,0.207310,0.464879,0.176671,0.470495
1,15,8,0.200000,0.300000,105.809998,121.279999,0.285139,0.308277,0.126953,0.149606,0.105600,0.144039,-0.005434,0.004234,-0.002230,0.004076,47885.427334,17524.963723,0.346541,0.021992,1.264346,1.205299,0.002410,0.001907,0.001412,0.001568,0.256189,0.486308,0.115556,0.464036
1,15,9,0.200000,0.300000,105.809998,121.279999,0.308277,0.332328,-0.092954,0.150631,0.097407,0.144425,0.000763,0.004263,0.003189,0.004087,47892.928633,17789.209455,0.043697,-2.138497,1.283342,1.270753,0.002410,0.001907,0.001412,0.001568,-0.074313,0.499916,-0.695003,0.493609
1,15,10,0.200000,0.300000,105.809998,121.279999,0.332328,0.358990,-0.140607,0.151116,-0.004910,0.146154,0.003091,0.004277,0.002063,0.004136,47892.509977,17106.965842,-0.543684,1.849667,1.348548,1.221784,0.002410,0.001907,0.001412,0.001568,-0.332398,0.504844,0.657689,0.460241
1,15,11,0.200000,0.300000,105.809998,121.279999,0.358990,0.388183,-0.072496,0.157850,0.037258,0.154170,0.002527,0.004467,-0.005945,0.004363,47886.252236,16031.570197,1.220286,0.548987,1.418728,1.269063,0.002410,0.001907,0.001412,0.001568,0.338447,0.500513,0.222957,0.451972
1,15,12,0.200000,0.300000,105.809998,121.279999,0.388183,0.419412,0.390047,0.153554,-0.028479,0.161943,-0.001216,0.004346,0.001522,0.004583,47890.014845,17905.233514,0.014491,0.060421,1.266087,1.237284,0.002410,0.001907,0.001412,0.001568,0.397875,0.497652,-0.003982,0.490128
1,15,13,0.200000,0.300000,105.809998,121.279999,0.419412,0.454372,0.026284,0.158162,-0.143808,0.156053,0.000180,0.004476,-0.003093,0.004416,47885.330462,17103.782493,0.706808,0.271006,1.304422,1.205523,0.002410,0.001907,0.001412,0.001568,0.281153,0.492032,-0.045103,0.458000
1,15,14,0.200000,0.300000,105.809998,121.279999,0.454372,0.493556,-0.043595,0.157598,0.181213,0.160556,0.005237,0.004460,0.003101,0.004544,47894.769473,16637.482886,-1.954594,0.041276,1.416041,1.315021,0.002410,0.001907,0.001412,0.001568,-0.720164,0.516530,0.197458,0.484203
1,15,15,0.200000,0.300000,105.809998,121.279999,0.493556,0.540682,0.062606,0.163919,-0.146670,0.146721,-0.002334,0.004639,0.010972,0.004152,47886.740747,15112.970778,0.903531,-0.903632,1.435874,1.398806,0.002410,0.001907,0.001412,0.001568,0.350169,0.481897,-0.429948,0.465206
1,15,16,0.200000,0.300000,105.809998,121.279999,0.540682,0.596340,0.072456,0.163159,-0.021213,0.147286,-0.001488,0.004617,-0.003243,0.004168,47894.608381,15706.094963,0.887754,-0.456819,1.295373,1.266616,0.002410,0.001907,0.001412,0.001568,0.365987,0.455051,-0.169111,0.440705
1,15,17,0.200000,0.300000,105.809998,121.279999,0.596340,0.662537,-0.275875,0.154599,0.094454,0.154541,-0.001693,0.004375,0.004585,0.004374,47890.221263,16205.536868,-0.067976,1.452416,1.287833,1.301749,0.002410,0.001907,0.001412,0.001568,-0.296467,0.462401,0.587843,0.466823
1,15,18,0.200000,0.300000,105.809998,121.279999,0.662537,0.750563,-0.286333,0.149071,-0.028287,0.153767,-0.004313,0.004219,0.012180,0.004352,47884.533014,16472.368321,-1.196963,-0.908998,1.343283,1.291639,0.002410,0.001907,0.001412,0.001568,-0.695680,0.485544,-0.339077,0.470184
1,15,19,0.200000,0.300000,105.809998,121.279999,0.750563,999.000000,-0.062075,0.144142,-0.101493,0.144627,-0.002229,0.004079,-0.002821,0.004093,47890.680123,16234.667771,-0.126432,0.068420,1.315326,1.193804,0.002410,0.001907,0.001412,0.001568,-0.102525,0.468610,-0.076392,0.429762
1,16,0,0.200000,0.300000,121.279999,139.820007,0.000000,0.128956,-0.210779,0.101576,0.106869,0.107616,0.000404,0.002875,0.000196,0.003046,47861.745992,18743.230591,0.516761,-0.482904,0.792480,0.793119,0.002410,0.001907,0.001412,0.001568,-0.005999,0.326548,-0.080335,0.328714
1,16,1,0.200000,0.300000,121.279999,139.820007,0.128956,0.150637,-0.113752,0.112104,0.071799,0.101909,0.000440,0.003173,-0.001013,0.002884,47888.954669,16998.689516,0.491420,0.152612,0.946540,1.008870,0.002410,0.001907,0.001412,0.001568,0.063093,0.354196,0.127877,0.372330
1,16,2,0.200000,0.300000,121.279999,139.820007,0.150637,0.169972,0.015698,0.123913,-0.012131,0.128092,-0.003248,0.003507,-0.003114,0.003625,47892.937996,16362.371282,0.715276,-0.546234,1.059923,1.124764,0.002410,0.001907,0.001412,0.001568,0.262478,0.382734,-0.196842,0.405060
1,16,3,0.200000,0.300000,121.279999,139.820007,0.169972,0.188261,-0.212889,0.127417,0.023537,0.138823,0.001125,0.003606,0.002181,0.003929,47905.940504,16283.019937,0.322927,1.619814,1.100427,1.218513,0.002410,0.001907,0.001412,0.001568,-0.100718,0.395140,0.576012,0.436817
1,16,4,0.200000,0.300000,121.279999,139.820007,0.188261,0.206695,-0.046613,0.124673,0.080863,0.137227,-0.002812,0.003528,0.003971,0.003884,47841.681375,17030.283369,1.599848,-1.633179,1.073882,1.059422,0.002410,0.001907,0.001412,0.001568,0.525298,0.402091,-0.498595,0.401318
1,16,5,0.200000,0.300000,121.279999,139.820007,0.206695,0.226641,0.051579,0.131641,-0.072920,0.131326,-0.004014,0.003725,0.004852,0.003717,47913.179930,16187.142170,0.299227,-0.333288,1.042791,1.080828,0.002410,0.001907,0.001412,0.001568,0.155081,0.376094,-0.183612,0.388051
1,16,6,0.200000,0.300000,121.279999,139.820007,0.226641,0.246184,0.217145,0.140307,0.108834,0.139206,-0.004101,0.003971,-0.007862,0.003940,47897.602222,17761.157976,-0.454649,1.162769,1.100150,1.140414,0.002410,0.001907,0.001412,0.001568,0.050964,0.431408,0.541913,0.445209
1,16,7,0.200000,0.300000,121.279999,139.820007,0.246184,0.267061,0.081958,0.134121,-0.048451,0.137958,-0.000481,0.003796,0.002233,0.003904,47923.606671,17183.169900,-1.471172,-0.631900,1.134921,1.202160,0.002410,0.001907,0.001412,0.001568,-0.443126,0.428465,-0.273114,0.452580
1,16,8,0.200000,0.300000,121.279999,139.820007,0.267061,0.290121,-0.201511,0.130739,0.061730,0.146247,-0.001192,0.003700,0.001597,0.004139,47889.376207,15798.403294,-0.516970,0.180468,1.132872,1.169305,0.002410,0.001907,0.001412,0.001568,-0.369646,0.395938,0.123172,0.412542
1,16,9,0.200000,0.300000,121.279999,139.820007,0.290121,0.313849,-0.156664,0.140365,0.317501,0.141251,-0.001454,0.003972,0.006173,0.003997,47867.855599,17461.296474,-0.469018,-1.551027,1.175438,1.148404,0.002410,0.001907,0.001412,0.001568,-0.325343,0.451170,-0.246378,0.442092
1,16,10,0.200000,0.300000,121.279999,139.820007,0.313849,0.338179,0.107450,0.148929,-0.127711,0.145267,-0.000985,0.004215,-0.006865,0.004111,47866.202604,17958.608242,0.598929,-1.467050,1.210340,1.268266,0.002410,0.001907,0.001412,0.001568,0.334568,0.477900,-0.676217,0.497515
1,16,11,0.200000,0.300000,121.279999,139.820007,0.338179,0.364463,-0.287365,0.146846,-0.142882,0.144444,-0.004226,0.004156,-0.003116,0.004088,47893.942796,17119.399828,-0.627797,0.049358,1.242744,1.204930,0.002410,0.001907,0.001412,0.001568,-0.509357,0.467856,-0.123332,0.454274
1,16,12,0.200000,0.300000,121.279999,139.820007,0.364463,0.393764,-0.194921,0.153112,0.050046,0.144884,-0.001472,0.004333,-0.001263,0.004100,47857.178901,17610.604342,-0.450296,-0.630589,1.257241,1.269733,0.002410,0.001907,0.001412,0.001568,-0.358212,0.487323,-0.180093,0.489190
1,16,13,0.200000,0.300000,121.279999,139.820007,0.393764,0.428185,0.057892,0.156970,-0.044023,0.141724,0.003534,0.004442,0.000052,0.004011,47893.423182,19066.934714,-0.121261,-0.568289,1.205135,1.102302,0.002410,0.001907,0.001412,0.001568,0.012027,0.504806,-0.268359,0.461160
1,16,14,0.200000,0.300000,121.279999,139.820007,0.428185,0.464545,0.303786,0.156802,0.065251,0.140299,-0.002339,0.004437,-0.001647,0.003970,47871.581986,17256.212049,1.826278,1.398692,1.324647,1.183030,0.002410,0.001907,0.001412,0.001568,0.964512,0.502583,0.571343,0.448934
1,16,15,0.200000,0.300000,121.279999,139.820007,0.464545,0.509053,0.054601,0.158795,-0.334935,0.156626,-0.005015,0.004494,-0.014898,0.004433,47876.559809,16481.755857,0.175041,-0.576298,1.329011,1.228895,0.002410,0.001907,0.001412,0.001568,0.117270,0.484295,-0.531422,0.451119
1,16,16,0.200000,0.300000,121.279999,139.820007,0.509053,0.563924,-0.150909,0.154144,0.017671,0.139854,-0.003108,0.004362,0.003950,0.003958,47879.406053,15422.682762,0.432534,-0.273258,1.400768,1.274565,0.002410,0.001907,0.001412,0.001568,-0.009173,0.476814,-0.068443,0.433726
1,16,17,0.200000,0.300000,121.279999,139.820007,0.563924,0.635283,0.080611,0.151919,-0.023652,0.151564,-0.007914,0.004299,-0.003679,0.004289,47922.940311,15337.609740,-0.138920,0.759566,1.437430,1.408746,0.002410,0.001907,0.001412,0.001568,0.038560,0.484483,0.221352,0.475661
